task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
26	9f/ac8add	12572440521157409411	TRIMGALORE (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 20:46:41.085	43m 1s	38m 7s	585.6%	4.1 GB	5 GB	205.9 GB	199.7 GB
43	fa/cc7678	3649132618192156861	BWA_MEM (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	FAILED	14	2021-07-08 21:34:10.447	49m 53s	49m 50s	-	-	-	-	-
31	d5/250257	9064822329929595924	BWA_MEM (MV411_IRF2BP2_VHL-MED1_R2_T1)	COMPLETED	0	2021-07-08 21:34:08.556	56m 44s	44m 12s	1192.9%	7.7 GB	9.5 GB	28 GB	24.6 GB
45	6a/0a7cca	1188380857563119242	SORT_BAM (MV411_IRF2BP2_VHL-MED1_R2_T1)	COMPLETED	0	2021-07-08 22:30:53.331	13m 40s	8m 19s	228.9%	5.1 GB	6.1 GB	20.4 GB	8.3 GB
32	ba/48f201	341061710921383822	BWA_MEM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 21:34:07.587	1h 13m 5s	55m 52s	1192.4%	7.8 GB	9.6 GB	29 GB	25.6 GB
33	b1/8bef73	17962631619734121909	BWA_MEM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 21:34:07.908	1h 13m 5s	59m 2s	1192.7%	7.8 GB	9.6 GB	34.8 GB	31.8 GB
46	9f/29c38d	8719747149415449551	COUNTS (MV411_IRF2BP2_VHL-MED1_R2_T1)	COMPLETED	0	2021-07-08 22:44:34.523	4m 8s	18ms	141.2%	3.2 MB	5.4 MB	2.7 MB	420 B
35	c6/7e475a	18419080496475273437	BWA_MEM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 21:34:08.247	1h 23m 4s	1h 7m 47s	1192.3%	7.8 GB	9.5 GB	35.3 GB	32.4 GB
36	06/8672d4	4338369494330226756	BWA_MEM (MV411_IRF2BP2_VHL-MED1_R1_T1)	COMPLETED	0	2021-07-08 21:34:09.196	1h 24m 13s	1h 9m 27s	1191.3%	7.7 GB	9.6 GB	35.7 GB	32.9 GB
34	bb/0e4594	7870889482917814599	BWA_MEM (MV411_IRF2BP2_DMSO-MED1_R2_T1)	COMPLETED	0	2021-07-08 21:34:08.892	1h 25m 4s	1h 8m 43s	1192.4%	7.8 GB	9.6 GB	35.1 GB	32.2 GB
47	1b/f6cf88	8842477798004296661	SORT_BAM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 22:47:13.059	12m 20s	7m 22s	250.2%	5.1 GB	6.1 GB	21 GB	8.4 GB
39	17/53c8a8	17105632921386358170	BWA_MEM (MV411_IRF2BP2_DMSO-MED1_R1_T1)	COMPLETED	0	2021-07-08 21:34:09.711	1h 27m 13s	1h 12m 5s	1192.8%	7.8 GB	9.6 GB	38.3 GB	35.6 GB
41	ab/50c28e	2975324965621532620	BWA_MEM (MV411_IRF2BP2_DMSO-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 21:34:10.008	1h 27m 52s	1h 13m 34s	1193.1%	7.6 GB	9.6 GB	44.7 GB	42.5 GB
50	ec/966b47	13823582353362325939	SORT_BAM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1_T1)	FAILED	14	2021-07-08 22:57:13.003	5m 20s	5m 9s	-	-	-	-	-
48	c6/d4efdd	279976366099390853	SORT_BAM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 22:47:13.481	15m 49s	10m	227.9%	5.1 GB	6.1 GB	25.2 GB	10.1 GB
53	e2/f55741	18090826825111988062	COUNTS (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 22:59:33.800	4m 9s	16ms	105.9%	3.1 MB	5.4 MB	2.7 MB	436 B
57	00/bd55b1	6085059251475858280	COUNTS (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 23:03:03.865	4m 59s	16ms	105.9%	3.2 MB	5.4 MB	2.7 MB	439 B
38	3e/7cc190	10704147523289918270	BWA_MEM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 21:34:07.238	1h 35m 25s	1h 19m 8s	1192.8%	7.8 GB	9.6 GB	40.1 GB	37.6 GB
40	13/7d6bcc	5717880249904870080	BWA_MEM (MV411_IRF2BP2_DMSO-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 21:34:10.734	1h 36m 2s	1h 20m 5s	1192.7%	7.6 GB	9 GB	47.7 GB	45.7 GB
42	83/64ceaf	12566550025162430631	BWA_MEM (MV411_IRF2BP2_VHL-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 21:34:11.039	1h 36m 41s	1h 21m 42s	1193.0%	7.7 GB	9.6 GB	47 GB	45 GB
49	40/1f5996	11966013364099130761	spiking (MV411_IRF2BP2_VHL-MED1_R2_T1)	COMPLETED	0	2021-07-08 22:50:13.290	21m 49s	17m 51s	1162.6%	12.3 GB	14.7 GB	25.1 GB	21.9 GB
51	49/644bba	11301872694600580778	SORT_BAM (MV411_IRF2BP2_VHL-MED1_R1_T1)	COMPLETED	0	2021-07-08 22:58:23.198	15m 29s	9m 28s	254.6%	5.1 GB	6.1 GB	26.3 GB	10.5 GB
59	bc/586df4	3098544750433200684	spiking (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2_T1)	FAILED	14	2021-07-08 23:08:04.842	6m 48s	6m 39s	-	-	-	-	-
52	93/242b78	6439022426602963387	SORT_BAM (MV411_IRF2BP2_DMSO-MED1_R2_T1)	COMPLETED	0	2021-07-08 22:59:13.151	16m 49s	9m 38s	246.5%	5.1 GB	6.1 GB	25.9 GB	10.4 GB
56	f7/74c16a	5149139400629519697	SORT_BAM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:02:32.870	15m 30s	9m 31s	236.3%	10.2 GB	12.2 GB	24.9 GB	9.3 GB
54	64/b60f75	1643170613880858044	SORT_BAM (MV411_IRF2BP2_DMSO-MED1_R1_T1)	COMPLETED	0	2021-07-08 23:01:23.035	16m 59s	10m 43s	247.0%	5.1 GB	6.1 GB	28.8 GB	11.9 GB
63	b1/0d94f9	9015390572902622644	COUNTS (MV411_IRF2BP2_VHL-MED1_R1_T1)	COMPLETED	0	2021-07-08 23:13:53.335	4m 30s	16ms	105.9%	3.1 MB	5.4 MB	2.8 MB	420 B
65	98/4df60d	11876074178221074252	COUNTS (MV411_IRF2BP2_DMSO-MED1_R2_T1)	COMPLETED	0	2021-07-08 23:16:03.382	5m 9s	18ms	100.0%	3.1 MB	5.4 MB	2.7 MB	423 B
66	96/d6c9aa	9058272796002785741	COUNTS (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:18:03.467	4m 29s	16ms	120.0%	3.1 MB	5.4 MB	2.7 MB	438 B
67	d3/2e6f97	12601245140826822620	COUNTS (MV411_IRF2BP2_DMSO-MED1_R1_T1)	COMPLETED	0	2021-07-08 23:18:23.327	4m 29s	17ms	112.5%	3.1 MB	5.4 MB	2.8 MB	422 B
55	58/5ebef9	3615938402966288694	SORT_BAM (MV411_IRF2BP2_DMSO-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 23:02:03.032	21m 9s	14m 6s	230.7%	5.1 GB	6.1 GB	34.6 GB	14.2 GB
58	cd/d7bbd0	16772656016219184672	spiking (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 23:03:44.373	24m 48s	20m 41s	1109.4%	12.1 GB	13.9 GB	27.8 GB	24.6 GB
60	87/2b5d7a	13458542229225534027	SORT_BAM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:09:32.909	19m	12m 20s	229.8%	5.1 GB	6.1 GB	30 GB	12.1 GB
72	2c/bf1423	11087956778591405316	COUNTS (MV411_IRF2BP2_DMSO-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 23:23:13.414	5m 39s	19ms	126.3%	3.1 MB	5.4 MB	3.1 MB	429 B
61	54/94c75e	6146692976285180803	SORT_BAM (MV411_IRF2BP2_DMSO-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:10:12.977	19m 29s	12m 33s	256.1%	5.1 GB	6.1 GB	35.8 GB	14.3 GB
62	8b/a69379	4301240501457421785	SORT_BAM (MV411_IRF2BP2_VHL-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:10:52.912	20m 19s	13m 9s	247.2%	5.1 GB	6.1 GB	35.6 GB	14.4 GB
73	e3/7d0141	13278339973353198517	COUNTS (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:28:34.157	4m 48s	17ms	112.5%	3.1 MB	5.4 MB	2.8 MB	436 B
75	0b/f71f1a	1676948732378020420	COUNTS (MV411_IRF2BP2_DMSO-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:29:43.350	5m 29s	19ms	100.0%	3.1 MB	5.4 MB	3.2 MB	429 B
64	34/f72700	4365370006436126514	spiking (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2_T1)	COMPLETED	0	2021-07-08 23:14:52.930	21m 49s	17m 30s	1517.9%	16 GB	18.6 GB	32.5 GB	28.5 GB
76	51/457acb	980797105771891583	COUNTS (MV411_IRF2BP2_VHL-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:31:13.374	5m 30s	21ms	133.3%	3 MB	5.4 MB	3.1 MB	427 B
68	ef/c76079	15148111910737655363	spiking (MV411_IRF2BP2_VHL-MED1_R1_T1)	COMPLETED	0	2021-07-08 23:18:24.804	27m 38s	23m 11s	1158.9%	12.7 GB	14.8 GB	34 GB	29.9 GB
71	43/6176c5	9767376725121640140	spiking (MV411_IRF2BP2_DMSO-MED1_R1_T1)	COMPLETED	0	2021-07-08 23:22:54.143	24m 48s	20m 34s	1129.3%	13.4 GB	16 GB	43.4 GB	39 GB
37	12/c2a651	14637894198735147906	BWA_MEM (INPUT_R1_T1)	COMPLETED	0	2021-07-08 21:34:09.442	2h 15m 13s	2h 13s	1191.1%	12.5 GB	14.4 GB	45.2 GB	43.9 GB
69	92/cfc7c9	3001007100153735606	spiking (MV411_IRF2BP2_DMSO-MED1_R2_T1)	COMPLETED	0	2021-07-08 23:21:14.026	28m 48s	24m 24s	1124.8%	12.7 GB	15 GB	33.7 GB	29.6 GB
70	16/68feca	12380353957661325603	spiking (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:22:34.073	29m 8s	24m 52s	1124.3%	12.2 GB	14 GB	35.3 GB	31.1 GB
44	e6/854442	17892569428373938435	BWA_MEM (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 22:24:03.971	1h 33m 58s	1h 17m 12s	1585.5%	8.5 GB	10.8 GB	47.5 GB	45.5 GB
74	5a/f16050	14129482222670328579	spiking (MV411_IRF2BP2_DMSO-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 23:28:54.028	34m 18s	29m 16s	1138.4%	12.2 GB	14.1 GB	38.6 GB	34 GB
77	76/daff05	5666824593663405119	spiking (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1_T1)	COMPLETED	0	2021-07-08 23:33:24.091	30m 8s	25m 54s	1156.5%	12.2 GB	14.2 GB	37.7 GB	33.2 GB
78	aa/f40629	14686369533393045062	spiking (MV411_IRF2BP2_DMSO-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:35:13.971	33m 8s	28m 18s	1143.1%	12.4 GB	14.8 GB	48.2 GB	42.5 GB
79	aa/f9c883	9215431566276072064	spiking (MV411_IRF2BP2_VHL-H3K27AC_R1_T1)	COMPLETED	0	2021-07-08 23:36:44.785	31m 58s	27m 31s	1120.1%	12.7 GB	14.8 GB	45.1 GB	39.8 GB
80	76/be6546	13291887856631162082	SORT_BAM (INPUT_R1_T1)	COMPLETED	0	2021-07-08 23:49:22.841	24m 59s	15m 39s	249.5%	5.4 GB	6.6 GB	35.4 GB	14.5 GB
82	31/9e74d3	6798848597142845493	COUNTS (INPUT_R1_T1)	COMPLETED	0	2021-07-09 00:14:23.324	4m 59s	19ms	105.9%	3.1 MB	5.4 MB	2.9 MB	387 B
81	d7/7e8701	9348115291217215358	SORT_BAM (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	COMPLETED	0	2021-07-08 23:58:02.948	21m 39s	13m 58s	247.8%	5.1 GB	6.1 GB	36.7 GB	14.7 GB
84	55/450996	4723279919449828864	COUNTS (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	COMPLETED	0	2021-07-09 00:19:44.984	6m 28s	18ms	141.2%	3.1 MB	5.4 MB	3.2 MB	428 B
85	1c/567a0e	14374197783145200745	MERGED_BAM (MV411_IRF2BP2_VHL-MED1_R2)	COMPLETED	0	2021-07-09 00:19:44.705	27m 28s	22m 42s	113.0%	24.5 GB	40 GB	18.7 GB	3.8 GB
86	54/7f1929	6925968888693731400	MERGED_BAM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2)	COMPLETED	0	2021-07-09 00:19:43.416	28m 39s	23m 47s	115.7%	24.8 GB	40 GB	19.6 GB	3.9 GB
90	5e/2ecdae	783627688739667578	MERGED_BAM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1)	COMPLETED	0	2021-07-09 00:19:44.448	33m 28s	27m 48s	123.1%	27.4 GB	39.9 GB	24 GB	4.9 GB
83	dc/11bed9	15798344209670305986	spiking (INPUT_R1_T1)	COMPLETED	0	2021-07-09 00:19:23.846	34m 39s	29m 33s	1142.4%	12.6 GB	14.7 GB	45.7 GB	40.1 GB
87	88/259482	10573618098717502326	MERGED_BAM (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2)	COMPLETED	0	2021-07-09 00:19:45.891	35m 7s	29m 25s	123.7%	27.3 GB	39.9 GB	23.1 GB	4.7 GB
88	58/3b8997	15122169737948275990	MERGED_BAM (MV411_IRF2BP2_VHL-MED1_R1)	COMPLETED	0	2021-07-09 00:19:45.584	36m 17s	30m 48s	119.3%	28.3 GB	40 GB	24.1 GB	4.9 GB
89	f1/169d39	17357026327091990585	MERGED_BAM (MV411_IRF2BP2_DMSO-MED1_R2)	COMPLETED	0	2021-07-09 00:19:45.255	36m 37s	30m 16s	122.6%	27.5 GB	39.9 GB	23.6 GB	4.8 GB
91	b9/12dea6	13112688581385579862	MERGED_BAM (MV411_IRF2BP2_DMSO-MED1_R1)	COMPLETED	0	2021-07-09 00:19:44.132	37m 38s	32m 6s	124.3%	29.2 GB	39.9 GB	25.6 GB	5.2 GB
93	99/07988a	6087954576580297918	MERGED_BAM (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1)	COMPLETED	0	2021-07-09 00:19:46.140	39m 46s	34m 1s	126.2%	29.9 GB	39.9 GB	27.3 GB	5.5 GB
98	22/a7d173	6091206293608738638	spiking (MV411_IRF2BP2_VHL-H3K27AC_R2_T1)	COMPLETED	0	2021-07-09 00:26:14.039	36m 59s	32m	1124.1%	12.6 GB	14.8 GB	48.2 GB	42.5 GB
102	78/c64064	6735455835708941763	PRESEQ (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2)	FAILED	14	2021-07-09 00:48:23.902	15m 29s	15m 19s	-	-	-	-	-
95	c3/ae0d56	8239789824173240614	MERGED_BAM (MV411_IRF2BP2_VHL-H3K27AC_R1)	COMPLETED	0	2021-07-09 00:19:46.931	44m 16s	38m 4s	127.0%	25.7 GB	39.9 GB	32.5 GB	6.6 GB
94	2d/b33ae2	1824220364553294068	MERGED_BAM (MV411_IRF2BP2_DMSO-H3K27AC_R1)	COMPLETED	0	2021-07-09 00:19:46.426	44m 26s	38m 8s	124.5%	26 GB	39.9 GB	32.7 GB	6.6 GB
92	80/10e9f7	8186275051923388318	MERGED_BAM (MV411_IRF2BP2_DMSO-H3K27AC_R2)	COMPLETED	0	2021-07-09 00:19:43.700	47m 59s	41m 3s	122.6%	31.6 GB	40.1 GB	31.4 GB	6.3 GB
100	8e/08b947	10277821241533588704	PRESEQ (MV411_IRF2BP2_VHL-MED1_R2)	COMPLETED	0	2021-07-09 00:47:14.159	20m 58s	16m 40s	100.1%	30.6 MB	268.5 MB	3.7 GB	482.9 KB
97	f1/7601af	4184946552517874986	MERGED_BAM (MV411_IRF2BP2_VHL-H3K27AC_R2)	COMPLETED	0	2021-07-09 00:19:47.174	48m 45s	41m 49s	127.9%	25.8 GB	39.9 GB	33.7 GB	6.8 GB
96	40/e6f6ce	3343922806163871334	MERGED_BAM (INPUT_R1)	COMPLETED	0	2021-07-09 00:19:46.711	50m 36s	43m 5s	127.6%	22.1 GB	40 GB	35.4 GB	9.3 GB
99	cf/ddb722	5176039931406318300	MERGED_BAM_FILTER (MV411_IRF2BP2_VHL-MED1_R2)	COMPLETED	0	2021-07-09 00:47:14.425	27m 18s	22m 12s	180.5%	5.1 GB	6.1 GB	21.6 GB	12.7 GB
103	02/b87eb6	11336808809298897992	PRESEQ (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1)	COMPLETED	0	2021-07-09 00:53:14.240	22m 38s	18m	100.0%	35.2 MB	273.1 MB	4.8 GB	484.4 KB
101	62/06353c	6620706027630209572	MERGED_BAM_FILTER (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R2)	COMPLETED	0	2021-07-09 00:48:24.206	31m 38s	26m 12s	177.1%	5.1 GB	6.1 GB	23.2 GB	13.6 GB
106	d0/3165b4	8528666103265044981	PRESEQ (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2)	COMPLETED	0	2021-07-09 00:54:53.924	26m 29s	21m 36s	100.0%	30.9 MB	268.9 MB	4.6 GB	484.1 KB
108	6b/6b2e51	16772998330190186015	PRESEQ (MV411_IRF2BP2_VHL-MED1_R1)	COMPLETED	0	2021-07-09 00:56:04.336	26m 18s	21m 52s	100.0%	40.1 MB	278.1 MB	4.8 GB	484.6 KB
110	1d/8a0588	16585845145180252200	PRESEQ (MV411_IRF2BP2_DMSO-MED1_R2)	COMPLETED	0	2021-07-09 00:56:23.819	26m 39s	21m 48s	100.1%	39.6 MB	277.4 MB	4.7 GB	484.1 KB
107	1f/f7b7d2	11400473127128455218	MERGED_BAM_FILTER (MV411_IRF2BP2_VHL-MED1_R1)	COMPLETED	0	2021-07-09 00:56:04.664	29m 38s	24m 13s	179.6%	5.1 GB	6.1 GB	27.2 GB	16 GB
112	1c/c108b4	17452647410405675845	PRESEQ (MV411_IRF2BP2_DMSO-MED1_R1)	COMPLETED	0	2021-07-09 00:57:23.939	28m 59s	24m 23s	100.1%	40.4 MB	278.3 MB	5.1 GB	484.9 KB
120	7e/1a969d	5079854275242779094	PRESEQ (MV411_IRF2BP2_DMSO-H3K27AC_R2)	FAILED	14	2021-07-09 01:07:43.771	20m 9s	19m 59s	-	-	-	-	-
104	35/1c2e3b	7287219173202635408	MERGED_BAM_FILTER (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R1)	COMPLETED	0	2021-07-09 00:53:14.578	35m 18s	29m 51s	181.3%	5.1 GB	6.1 GB	28 GB	16.6 GB
109	1a/38b3a6	14201262500009682440	MERGED_BAM_FILTER (MV411_IRF2BP2_DMSO-MED1_R2)	COMPLETED	0	2021-07-09 00:56:24.130	32m 28s	26m 6s	182.6%	5.1 GB	6.1 GB	25.1 GB	14.3 GB
105	2f/f7288d	10836110977655464221	MERGED_BAM_FILTER (MV411_IRF2BP2_DMSO-FLAG_IRF2BP2_R2)	COMPLETED	0	2021-07-09 00:54:54.208	34m 18s	28m 30s	180.6%	5.1 GB	6.1 GB	27.4 GB	16.3 GB
114	ab/4eca57	18216910523179366116	PRESEQ (MV411_IRF2BP2_VHL-FLAG_IRF2BP2_R1)	COMPLETED	0	2021-07-09 00:59:33.857	30m 19s	25m 5s	100.0%	40.4 MB	278.4 MB	5.5 GB	485.4 KB
125	52/6757d0	9386246572921433951	MERGED_BAM_REMOVE_ORPHAN (MV411_IRF2BP2_VHL-MED1_R2)	COMPLETED	0	2021-07-09 01:14:33.981	18m 39s	12m 33s	167.0%	5.1 GB	6.1 GB	18.4 GB	9.3 GB
