"GENE","mr291.MV411.RNP_AAVS1.r8","mr292.MV411.RNP_AAVS1.r9","mr293.MV411.RNP_AAVS1.r10","mr294.MV411.RNP_AAVS1.r11","mr303.MV411.RNP_MEF2C.r11","mr304.MV411.RNP_MEF2C.r12","mr305.MV411.RNP_MEF2C.r13","mr306.MV411.RNP_MEF2C.r14"
"ANKRD24",79.2444571772118,38.0223014592007,56.263990671344,43.4928736120031,36.7119810050843,68.8943083544914,99.4616794694826,45.7435770357701
"ANKRD26",466.143865748305,780.513354954148,439.882108885053,925.641810133719,729.344689301009,558.256972851858,387.01425773769,421.733466329783
"ANKRD26P1",0,0,0,0,0,0,0.984769103658243,0
"ANKRD27",2702.4690616758,2631.98820100912,3067.23997629539,2862.96568037273,2996.92138271505,3298.40379379648,2723.8713407187,2650.89607407292
"ANKRD28",2736.26449194255,4533.10327396915,3790.14700795145,5034.77286921558,2239.43084131014,1980.17867724043,1427.91520030445,1611.06646925981
"ANKRD29",0,4.22470016213341,0.852484707141576,0.945497252434851,0,0,0,0
"ANKRD33B",24.472552951786,26.4043760133338,20.4596329713978,21.7464368060016,23.2509213032201,20.5972674461882,12.8019983475572,40.1650920314079
"ANKRD34A",2.33071932874152,6.33705024320012,5.96739294999103,0.945497252434851,0,4.26150360955617,7.87815282926595,14.5040610113418
"ANKRD35",25.6379126161568,16.8988006485336,21.3121176785394,16.0734532913925,47.7255753066096,36.2227806812274,44.314609664621,54.6691530427497
"ANKRD36",282.017038777724,419.301491091741,245.515595656774,366.852933944722,401.384325655589,419.04785493969,398.831486981589,390.493950305355
"ANKRD36B",227.245134552299,427.750891416008,181.579242621156,375.362409216636,380.580869752708,360.807305609089,331.867187932828,285.618432223345
"ANKRD36C",130.520282409525,241.864084282138,123.610282535529,173.971494448013,259.431332435929,227.990443111255,179.2279768658,177.395823138718
"ANKRD37",16.3150353011907,23.2358508917338,16.1972094356899,30.2559120779152,4.89493080067791,12.7845108286685,11.8172292438989,17.8511520139591
"ANKRD39",177.134668984356,104.561329012802,128.725190778378,80.3672664569623,133.386864318473,156.965382951986,177.258438658484,194.131278151805
"ANKRD40",816.917124723904,985.411312817618,825.205196513046,1137.43319467913,932.484317529142,813.947189425229,631.236995444934,714.046080558363
"ANKRD42",269.198082469646,417.189141010674,387.028057042276,462.348156440642,369.567275451182,370.750814031387,308.23272944503,340.287585266095
"ANKRD44",406.710522865396,605.188298225611,597.591779706245,753.561310190576,543.337318875248,474.44740186392,365.349337457208,401.650920314079
"ANKRD44-IT1",0,0,0,1.8909945048697,2.44746540033896,4.26150360955617,1.96953820731649,0
"ANKRD45",2.33071932874152,0,1.70496941428315,0,0,0,0,0
"ANKRD46",151.496756368199,214.403533228271,236.990748585358,287.431164740195,285.129719139488,267.764476800446,206.801511768231,218.676612170999
"ANKRD49",142.173879053233,247.144959484805,194.366513228279,279.867186720716,214.153222529659,192.47791303162,129.989521682888,164.007459128249
"ANKRD50",177.134668984356,158.426256080003,122.757797828387,225.028346079495,186.007370425761,176.142149194988,107.339832298749,123.842367096841
"ANKRD52",1792.32316380223,1497.65620747629,1554.07962111909,1515.63209565307,1630.01195662574,1418.37045138061,1550.02656915808,1553.05022521444
"ANKRD53",0,2.11235008106671,0,0,0,0,0,0
"ANKRD54",516.254331316248,462.604667753609,505.523431334955,447.220200401685,524.981328372706,563.228727063007,616.46545889006,691.732140540914
"ANKRD55",62.9294218760211,66.5390275536012,84.395986007016,64.2938131655699,52.6205061072875,46.8765397051179,63.0252226341276,69.1732140540914
"ANKRD6",3.49607899311229,9.50557536480018,0,6.61848076704396,4.89493080067791,10.6537590238904,3.93907641463297,2.23139400174488
"ANKRD61",1.16535966437076,2.11235008106671,2.55745412142473,3.7819890097394,3.67119810050843,2.13075180477809,8.86292193292419,7.8098790061071
"ANKRD62",0,0,0,3.7819890097394,0,0,0,0
"ANKRD63",0,2.11235008106671,0,0,2.44746540033896,0.710250601592695,0,6.69418200523465
"ANKRD65",0,0,0,0,0,0,0,2.23139400174488
"ANKRD9",384.568689242351,260.875235011738,300.074616913835,267.575722439063,250.865203534743,254.979965971778,336.791033451119,377.105586294886
"ANKS1A",509.262173330023,364.380388984007,478.243920706424,437.765227877336,425.858979658978,417.627353736505,466.780555134007,409.460799320186
"ANKS1B",72.2522991909872,60.2019773104011,75.0186542284587,67.1303049228744,64.8578331089823,101.565836027755,147.715365548737,97.0656390759025
"ANKS3",99.0555714715148,72.8760777968014,69.9037459856092,49.1658571266123,61.1866350084739,78.8378167767892,132.943828993863,122.726670095969
"ANKS6",339.119662331892,273.549335498138,306.042009863826,305.395612536457,359.777413849826,350.863797186791,387.999026841348,441.816012345487
"ANKZF1",459.15170776208,389.728589956807,388.733026456559,430.201249857857,446.662435561859,450.298881409769,592.831000402262,541.113045423135
"ANLN",1598.87345951669,2290.84366291684,1848.18684508294,2494.22175192314,1999.57923207693,1944.6661471608,1322.54490621302,1425.86076711498
"ANO1-AS1",0,0,0,0,0,0,0,1.11569700087244
"ANO10",161.984993347536,171.100356566403,158.562155528333,191.935942244275,231.285480332031,191.057411828435,192.029975213357,177.395823138718
"ANO5",0,0,0.852484707141576,0,0,0,0,0
"ANO6",784.287054121523,889.299384129083,923.240937834327,1124.19623314504,783.188928108466,873.608239959015,603.663460542503,654.914139512124
"ANO7",2.33071932874152,4.22470016213341,5.11490824284946,5.67298351460911,2.44746540033896,4.97175421114887,1.96953820731649,8.92557600697954
"ANO7L1",0,0,0,2.83649175730455,0,0,0,0
"ANO8",171.307870662502,138.358930309869,176.464334378306,157.89804115662,148.071656720507,165.488390171098,257.024736054802,210.866733164892
"ANO9",1.16535966437076,1.05617504053335,5.96739294999103,1.8909945048697,2.44746540033896,1.42050120318539,4.92384551829122,1.11569700087244
"ANOS1",0,0,0.852484707141576,0,0,0.710250601592695,0,0
"ANOS2P",0,1.05617504053335,0.852484707141576,0,0,0,0,0
"ANP32A",10894.9475022023,12321.3380228621,10795.0138465338,12252.6988943032,11602.2097303068,11606.9153312278,9805.34596512513,10562.3035072594
"ANP32AP1",1.16535966437076,3.16852512160006,1.70496941428315,1.8909945048697,0,3.55125300796348,0.984769103658243,0
"ANP32B",11542.8874755924,14930.0903729795,10851.2778372051,13429.8429735846,13710.7011726988,13217.7636956401,12127.4315115513,12649.7725958918
"ANP32BP1",3.49607899311229,2.11235008106671,0.852484707141576,5.67298351460911,2.44746540033896,2.84100240637078,2.95430731097473,2.23139400174488
"ANP32BP3",0,0,0,0.945497252434851,0,0,0,0
"ANP32C",0,2.11235008106671,0,0,0,0,0,0
"ANP32E",4850.22692311111,7409.06790934147,5673.28572602719,8328.8852966986,7921.22176819703,6709.73743324619,4794.84076571199,5336.37875517289
"ANPEP",38.4568689242351,30.6290761754672,26.4270259213889,17.0189505438273,52.6205061072875,30.5407758684859,43.3298405609627,27.8924250218111
"ANTKMT",309.985670722623,158.426256080003,197.776452056846,129.533123583575,162.756449122541,188.926660023657,352.547339109651,275.577159215493
"ANTXR1",2.33071932874152,9.50557536480018,11.0823011928405,20.8009395535667,7.34239620101687,7.81275661751965,5.90861462194946,21.1982430165764
"ANTXR2",1900.70161258871,2769.29095627845,2317.0534340108,3091.77601546196,1857.62623885727,1635.70713546798,1208.31169018866,1413.58810010538
"ANXA1",1715.40942595376,2149.31620748537,2051.07820538263,2372.25260635904,1676.51379923218,1916.25612309709,1664.25978518243,1708.13210833571
"ANXA11",4203.45230938534,3186.48009728913,3450.00560980196,2827.0367847802,3519.45524568742,3793.44846310658,4617.5823270535,4591.0931585901
"ANXA2",3113.84102319868,2648.88700165765,2833.6591665386,2438.43741402948,2540.46908555184,2691.84978003631,2911.96223951743,2730.11056113487
"ANXA2P2",6.99215798622457,4.22470016213341,7.67236236427419,5.67298351460911,4.89493080067791,4.97175421114887,6.8933837256077,11.1569700087244
"ANXA2R",22.1418336230445,27.4605510538672,23.0170870928226,8.50947527191366,24.4746540033896,27.6997734621151,25.6039966951143,22.3139400174488
"ANXA3",0,0,0,0,0,0,0,3.34709100261733
"ANXA4",809.92496673768,736.154003251747,780.875991741684,832.037582142669,893.324871123719,927.58728568006,780.921899200987,822.26868964299
"ANXA5",1419.40807120359,1639.18366290776,1573.68676938335,1831.42817796631,1731.58177073981,1829.60554970278,1398.37212719471,1575.36416523189
"ANXA6",4255.89349428202,3103.04226908699,3569.35346880178,3146.61485610318,3958.77528504826,4061.21293990703,4449.18681032794,4470.59788249588
"ANXA7",933.45309116098,1010.75951379042,982.062382627096,1026.81001614425,1067.09491454778,1198.19276488688,1081.27647581675,1076.64760584191
"ANXA8",2.33071932874152,0,3.4099388285663,1.8909945048697,4.89493080067791,6.39225541433426,11.8172292438989,3.34709100261733
"ANXA8L1",0,4.22470016213341,0,0,0,0,0,0
"ANXA9",15.1496756368199,12.6741004864002,10.2298164856989,6.61848076704396,15.9085251022032,9.23325782070503,22.6496893841396,26.7767280209386
"AOAH",90.8980538209194,80.2693030805348,86.1009554212992,81.3127637093972,117.47833921627,90.2018264022723,99.4616794694826,116.032488090734
"AOC1",33.7954302667521,19.0111507296004,22.164602385681,24.5829285633061,53.844238807457,36.2227806812274,44.314609664621,33.4709100261733
"AOC2",9.3228773149661,6.33705024320012,5.11490824284946,7.56397801947881,1.22373270016948,4.97175421114887,7.87815282926595,5.57848500436221
"AOC3",4.66143865748305,6.33705024320012,5.96739294999103,0.945497252434851,3.67119810050843,0.710250601592695,7.87815282926595,2.23139400174488
"AOC4P",0,0,0,0,2.44746540033896,0,0,0
"AOPEP",64.0947815403919,81.3254781210682,102.298164856989,89.8222389813108,83.2138236115245,71.7353107608622,91.5835266402166,68.057517053219
"AOX1",4.66143865748305,12.6741004864002,4.26242353570788,3.7819890097394,13.4610597018643,13.4947614302612,25.6039966951143,16.7354550130866
"AP1AR",216.756897572962,298.897536470939,270.23765216388,353.615972410634,267.997461337116,257.110717776556,185.13659148775,205.288248160529
"AP1B1",2853.965818044,2087.00188009391,2686.17931220311,1990.27171637536,2416.87208283472,2405.61878759446,2689.40442209066,2706.68092411655
"AP1G1",2228.1676782769,2835.82998383205,2447.48359420347,3174.03427642379,2803.57161608827,2462.43883572187,1947.87328703601,2008.2546015704
"AP1G2",358.930776626195,332.695137768006,346.961275806622,317.68707681811,274.116124837963,319.612770716713,437.23748202426,357.023040279182
"AP1M1",4158.00328247488,2934.05426260165,4159.27288614375,2840.27374631429,3438.68888747623,3828.25074258463,3896.73134317567,4093.49229620099
"AP1M2",0,1.05617504053335,0,0.945497252434851,0,0.710250601592695,0,0
"AP1S1",1665.29896038582,1419.49925447683,1585.62155528333,1301.94971660279,1513.75735010964,1542.66430665933,1597.29548613367,1676.89259231128
"AP1S2",1496.32180905206,2757.67303083258,1905.30332046142,3133.3778945691,2378.93636912946,2057.59599281404,1180.73815528623,1530.73628519699
"AP1S3",386.899408571093,480.559643442676,373.38830172801,438.710725129771,294.919580740844,234.382698525589,219.603510115788,215.329521168381
"AP2A1",4225.59414300838,2892.86343602085,3983.66103647259,2926.31399628586,3421.55662967386,3372.98010696371,3919.38103255981,3884.85695703784
"AP2A2",1356.47864932757,1173.41047003256,1212.23325355532,1122.30523864017,1212.71910586795,1277.03058166367,1270.35214371913,1331.02652204082
"AP2B1",4576.36740198398,4057.82450572914,4603.41741856451,4635.77302868807,4618.36721043961,4876.58063053544,4076.94408914513,4447.16824547756
"AP2M1",5845.44407648374,4702.09128045449,5680.10560368432,4858.9103802627,5023.42273419571,5027.86400867469,5350.25054017524,5468.03100127584
"AP2S1",4420.2092069583,2899.20048626405,3697.22617487302,2628.48236176889,3430.12275857505,4062.63344111022,4865.74414117538,4935.84353185968
"AP3B1",2020.7336580189,2675.29137767098,2412.53172121066,2982.09833417952,2287.15641661675,2381.47026714031,1474.19934817639,1931.2715085102
"AP3B2",9.3228773149661,14.7864505674669,5.11490824284946,6.61848076704396,2.44746540033896,14.9152626334466,6.8933837256077,14.5040610113418
"AP3D1",6949.03967864285,6100.46703412065,6270.02502102629,5914.08531397999,5766.22848319858,5686.97656695271,6678.70406101021,6775.62788629834
"AP3M1",1470.6838964359,1923.29474881124,1743.33122610452,2253.11995255225,1851.50757535642,1717.38595465114,1191.57061542647,1220.57251895445
"AP3M2",186.457546299322,235.527034038938,216.53111561396,216.518870807581,244.746540033896,223.728939501699,208.771049975548,220.908006172744
"AP3S1",1204.98189295937,1434.28570504429,1214.79070767675,1523.19607367255,1578.61518321863,1525.61829222111,1058.62678643261,1242.8864589719
"AP3S2",356.600057297453,307.346936795206,315.419341642383,260.957241672019,299.814511541522,412.655599525356,443.14609664621,355.907343278309
"AP4B1",342.615741325004,339.032188011206,394.70041940655,364.016442187418,460.123495263724,477.998654871884,523.897163146185,441.816012345487
"AP4B1-AS1",0,2.11235008106671,1.70496941428315,4.72748626217425,4.89493080067791,6.39225541433426,8.86292193292419,13.3883640104693
"AP4E1",607.152385137167,703.412576995213,615.493958556218,790.435703035535,615.537548185247,610.815517369718,427.389790987678,560.079894437966
"AP4M1",271.528801798388,251.369659646938,260.860320385322,180.589975215057,214.153222529659,252.138963565407,302.324114823081,311.279463243411
"AP4S1",111.874527779593,133.078055107202,116.790404878396,130.478620836009,121.149537316778,102.276086629348,86.6596811219254,95.94994207503
"AP5B1",1936.82776218421,1214.60129661336,1687.91972014032,1193.21753257278,1534.56080601253,1571.78458132463,1705.62008753608,1809.6605354151
"AP5M1",602.490946479684,874.512933561616,877.206763648682,993.717612309028,904.338465425244,867.926235146273,490.415013621805,555.617106434476
"AP5S1",421.860198502216,299.953711511472,334.174005199498,264.739230681758,331.631561745928,348.733045382013,411.633485329146,426.196254333273
"AP5Z1",629.294218760211,410.852090767474,570.312269077715,360.234453177678,458.899762563554,554.705719843895,805.541126792443,635.947290497292
"APAF1",1095.43808450852,1380.42077797709,1252.30003479098,1701.89505438273,1478.26910180473,1282.71258647641,923.713419231432,1011.93717979131
"APBA1",389.230127899834,375.998314429874,445.849501835044,410.345807556725,439.320039360843,420.468356142875,436.252712920602,406.113708317569
"APBA2",93.228773149661,86.6063533237349,131.282644899803,113.459670292182,79.5426255110161,106.537590238904,118.172292438989,122.726670095969
"APBA3",230.741213545411,133.078055107202,219.088569735385,102.113703262964,148.071656720507,155.5448817488,207.786280871889,219.792309171871
"APBB1",250.552327839714,190.111507296004,213.973661492536,153.170554894446,90.5562198125414,115.060597458017,151.654441963369,118.263882092479
"APBB1IP",2712.95729865513,3135.78369534352,2853.26631480286,3232.65510607476,3053.21308692285,2968.84751465747,2902.11454848084,3025.77026636606
"APBB2",22.1418336230445,25.3482009728005,23.8695717999641,19.8554423011319,28.145852103898,20.5972674461882,23.6344584877978,5.57848500436221
"APBB3",64.0947815403919,41.1908265808008,57.1164753784856,40.6563818546986,67.3052985093213,41.1945348923763,110.294139609723,118.263882092479
"APC",423.025558166587,550.267196117877,496.146099556397,723.305398112661,626.551142486773,492.203666903738,468.750093341324,400.535223313207
"APC2",16.3150353011907,19.0111507296004,15.3447247285484,7.56397801947881,11.0135943015253,17.7562650398174,30.5278422134055,18.9668490148315
"APCDD1L",1.16535966437076,0,0,0,0,0,0,0
"APEH",4502.94974312862,3225.55857378886,4257.30862746503,3238.32808958936,3638.15731760386,3977.40336891909,4555.54187352303,4369.06945541648
"APEX1",11530.0685192843,10901.8387683853,11455.6894945685,10515.8204415804,10806.7834751967,10860.4419489539,11466.6514429966,11380.1094088989
"APEX2",1004.5400306876,800.580680724281,947.110509634291,743.160840413793,817.453443713211,921.905280867318,976.890950828977,1045.40808981748
"APH1A",3708.17445202776,2724.93160457605,3264.1639436451,2719.25009800263,3088.70133522776,3323.26256485222,3490.02170336481,3708.5768309
"APH1B",300.662793407657,377.054489470407,348.666245220905,415.0732938189,327.96036364542,383.535324860055,262.933350676751,306.816675239922
"API5",2605.74420953302,3533.9616856246,3259.04903540225,4299.17600682127,3356.69879656488,3233.06073844995,2153.69002970058,2508.08685796125
"API5P1",0,0,1.70496941428315,1.8909945048697,0,1.42050120318539,0.984769103658243,1.11569700087244
"APIP",672.41252634193,722.423727724813,687.955158663252,726.141889869966,750.14814520389,751.445136485071,585.937616676655,704.004807550511
"APLF",39.6222285886059,44.3593517024008,34.099388285663,63.348315913135,39.1594464054233,56.1097975258229,39.3907641463297,46.8592740366426
"APLN",0,0,0.852484707141576,1.8909945048697,0,2.84100240637078,0.984769103658243,0
"APLP1",95.5594924784025,73.9322528373347,82.6910165927329,84.1492554667017,56.291704207796,64.6328047449352,62.0404535304693,89.2557600697954
"APLP2",12801.4759131128,13063.829076357,13244.2024101515,13855.3167371803,14197.7467873663,14440.1049809811,13316.0478196668,13653.899896677
"APMAP",1611.69241582476,1357.18492708536,1466.27369628351,1355.84305999158,1530.88960791202,1750.0574823244,1810.99038162751,1862.09829445611
"APOA1",2.33071932874152,4.22470016213341,4.26242353570788,1.8909945048697,2.44746540033896,4.97175421114887,12.8019983475572,4.46278800348977
"APOA1-AS",1.16535966437076,0,0,0,0,0,0,0
"APOBEC2",2.33071932874152,2.11235008106671,0,4.72748626217425,7.34239620101687,2.84100240637078,3.93907641463297,6.69418200523465
"APOBEC3B",618.805981780875,509.076369537076,602.706687949094,530.423958615951,510.296535970672,593.769502931493,562.303158188857,519.914802406558
"APOBEC3C",4070.60130764707,4185.62168563368,3873.69050925132,4005.12636131403,3983.24993905165,4217.46807225742,4147.84746460852,4215.10326929609
"APOBEC3D",0,0,0,0,3.67119810050843,2.13075180477809,3.93907641463297,2.23139400174488
"APOBEC3F",26.8032722805275,25.3482009728005,28.131995335672,29.3104148254804,8.56612890118634,14.2050120318539,23.6344584877978,24.5453340191937
"APOBEC3G",512.758252323135,500.626969212809,548.147666692033,529.478461363517,419.740316158131,446.037377800212,418.526869054753,436.237527341125
"APOBEC3H",198.11114294303,157.37008103947,151.742277871201,152.225057642011,152.966587521185,142.760370920132,174.304131347509,176.280126137846
"APOBEC4",1.16535966437076,0,0,0,0,0,0.984769103658243,0
"APOBR",1491.66037039458,1113.20849272215,901.076335448646,882.148936521716,1064.64744914745,964.52031696288,1684.93993635925,1647.8844702886
"APOC1",34.9607899311229,31.6852512160006,32.3944188713799,23.6374313108713,23.2509213032201,31.9612770716713,37.4212259390132,37.933698029663
"APOC1P1",0,0,0,0,0,0,0.984769103658243,0
"APOC2",6162.42190519259,4463.39572129395,5026.24983330673,3700.67624603001,4852.10015617198,5112.38383026422,6779.15050958335,6920.66849641176
"APOC4-APOC2",11.6535966437076,14.7864505674669,23.8695717999641,20.8009395535667,12.2373270016948,27.6997734621151,37.4212259390132,30.1238190235559
"APOD",0,0,0,0.945497252434851,0,1.42050120318539,0.984769103658243,1.11569700087244
"APOE",5.82679832185381,9.50557536480018,5.11490824284946,0.945497252434851,0,2.84100240637078,5.90861462194946,12.2726670095969
"APOL1",29.133991609269,29.5729011349339,23.8695717999641,17.0189505438273,29.3695848040675,26.9895228605224,34.4669186280385,29.0081220226835
"APOL2",171.307870662502,193.280032417604,121.905313121245,146.552074127402,165.20391452288,171.17039498384,194.984282524332,187.43709614657
"APOL3",4.66143865748305,2.11235008106671,9.37733177855734,10.4004697767834,7.34239620101687,5.68200481274156,5.90861462194946,5.57848500436221
"APOL4",442.83667246089,446.762042145608,424.537384156505,518.132494334298,488.269347367622,448.878380206583,434.283174713285,458.551467358574
"APOL6",454.490269104597,527.031345226143,502.113492506388,628.755672869176,587.391696081349,493.624168106923,337.775802554777,392.7253443071
"APOLD1",332.127504345667,443.593517024008,376.798240556577,572.025837723085,436.872573960504,379.273821250499,375.197028493791,390.493950305355
"APOM",52.4411848966843,34.8537763376006,31.5419341642383,21.7464368060016,20.8034559028811,35.5125300796348,44.314609664621,51.3220620401324
"APOO",110.709168115222,185.88680713387,169.644456721174,188.153953234535,179.888706924913,157.675633553578,172.334593140193,165.123156129121
"APOOL",259.87520515468,424.582366294408,381.060664092285,532.314953120821,391.594464054233,373.591816437758,278.689656335283,317.973645248646
"APOOP4",0,0,0.852484707141576,0,0,0,0,0
"APP",1786.49636548038,1963.4294003515,2044.2583277255,2083.87594436641,2189.2578006032,2337.43472984156,2051.27404292012,2173.37775769952
"APPBP2",313.481749715735,482.671993523742,439.882108885053,610.791225072914,484.598149267113,523.454693373816,298.385038408448,329.13061525737
"APPL1",1177.01326101447,1825.07047004163,1498.66811515489,2228.53702398894,1949.40619136998,1755.02923653555,1123.62154727406,1201.60566993962
"APPL2",178.300028648727,192.22385737707,228.465901513942,201.390914768623,179.888706924913,176.142149194988,181.197515073117,176.280126137846
"APRT",3152.29789212291,1764.86849273123,2460.27086481059,1333.15112593314,1993.46056857608,2124.35954936375,3217.24066165148,3289.07475857196
"APTR",36.1261495954936,50.6964019456009,16.1972094356899,27.4194203206107,35.4882483049149,46.1662891035252,59.0861462194946,44.6278800348977
"APTX",818.082484388275,845.996207467216,858.452100091567,890.65841179363,862.731553619482,855.851974919197,879.398809566811,849.045417663929
"AQP1",13.9843159724491,7.39322528373347,8.52484707141576,14.1824587865228,9.78986160135582,6.39225541433426,9.84769103658243,7.8098790061071
"AQP11",6.99215798622457,11.6179254458669,11.0823011928405,6.61848076704396,17.1322578023727,6.39225541433426,8.86292193292419,20.082546015704
"AQP2",2.33071932874152,0,0,0,0,0,0,0
"AQP3",121.197405094559,99.2804538101352,102.298164856989,56.7298351460911,123.597002717117,63.9225541433426,109.309370506065,112.685397088117
"AQP4",0,0,0,0,0,0,2.95430731097473,0
"AQP5",0,0,0,0,0,0.710250601592695,0,0
"AQP6",0,0,0,0.945497252434851,0,1.42050120318539,0,0
"AQP8",0,0,0,0,0,0,2.95430731097473,0
"AQP9",0,0,0,0,1.22373270016948,0,0,0
"AQR",1521.95972166822,1970.82262563524,1743.33122610452,2157.62473005633,1693.64605703456,1730.1704654798,1235.8852250911,1316.52246102948
"AR",2.33071932874152,14.7864505674669,5.96739294999103,5.67298351460911,0,2.13075180477809,2.95430731097473,0
"ARAF",1483.50285274398,1091.02881687095,1312.82644899803,1058.95692272703,1198.03431346592,1296.20734790667,1579.56964226782,1454.86888913766
"ARAP1",2866.78477435207,2075.38395464804,2335.80809756792,2051.72903778363,2077.89812488777,2175.49759267843,2430.41014782854,2549.36764699353
"ARAP1-AS1",58.2679832185381,17.954975689067,22.164602385681,27.4194203206107,17.1322578023727,31.9612770716713,66.9642990487606,76.9830930601985
"ARAP1-AS2",2.33071932874152,0,0,7.56397801947881,1.22373270016948,2.13075180477809,2.95430731097473,4.46278800348977
"ARAP2",25.6379126161568,42.2470016213341,33.2469035785215,62.4028186607002,44.0543772061012,34.8022794780421,24.6192275914561,23.4296370183213
"ARAP3",83.9058958346949,46.4717017834675,45.1816894785035,43.4928736120031,86.8850217120329,78.1275661751964,76.811990085343,65.8261230514741
"ARC",4.66143865748305,0,0.852484707141576,0,0,0,0,0
"ARCN1",4246.57061696706,5082.31429504649,4793.52150825708,5554.79635805475,5191.07411411892,5049.17152672247,3492.97601067579,4144.81435824112
"AREG",0,1.05617504053335,0,0,0,0,0,0
"AREL1",1215.4701299387,1138.55669369495,1288.10439249092,1241.43789244696,1156.42740166016,1272.76907805411,1085.21555223138,1153.63069890211
"ARF1",8535.09418185146,8290.97406818682,8469.43556545156,7982.83330230745,8544.10171258329,8957.68058728707,9542.41261444838,9550.36632746811
"ARF3",10925.2468534759,10154.0668396877,9977.48101238501,9842.6263978468,8947.93350363922,8145.15389906503,8516.28320843649,8759.33715384954
"ARF4",2467.0664094729,2918.21163699365,2664.01470981743,3152.28783961779,2965.10433251064,2921.26072435075,2101.49726720669,2291.641639792
"ARF4-AS1",4.66143865748305,3.16852512160006,2.55745412142473,0.945497252434851,0,7.10250601592695,1.96953820731649,4.46278800348977
"ARF4P2",0,0,0,0,6.11866350084739,0,0,0
"ARF5",1160.69822571328,964.287812006951,1112.49254281976,825.419101375625,1113.59675715422,1125.03695292283,1332.3925972496,1479.41422315686
"ARF6",3908.61631429954,5092.87604545183,3859.19826922992,5031.93637745828,4302.64417379588,3849.55826063241,3099.06836921249,3333.70263860686
"ARFGAP1",1013.86290800256,636.873549441612,790.253323520241,644.829126160568,690.185242895585,772.04240393126,1200.4335373594,928.259904725872
"ARFGAP2",3156.95933078039,2283.45043763311,2670.83458747456,2033.76458998736,2366.69904212777,2581.05068618785,3327.5348012612,3032.4644483713
"ARFGAP3",814.586405395163,919.92846030455,990.587229698512,1069.35739250382,1035.27786434338,949.605054329433,743.500673261974,714.046080558363
"ARFGEF1",1424.06950986107,1965.54175043257,1658.08275539037,2393.99904316504,1909.02301226439,1754.31898593396,1209.29645929232,1192.68009393264
"ARFGEF2",1076.79232987858,1212.48894653229,1209.6757994339,1535.4875379542,992.447219837446,1022.76086629348,918.789573713141,890.326206696209
"ARFIP1",519.75041030936,645.322949765879,589.919417341971,896.331395308239,696.303906396433,620.759025792015,422.465945469386,437.353224341997
"ARFIP2",997.547872701372,893.524084291217,918.126029591478,822.58260961832,916.575792426939,869.346736349459,1039.9161734631,1155.86209290385
"ARFRP1",447.498111118373,387.616239875741,446.701986542186,272.303208701237,439.320039360843,468.055146449586,590.861462194946,599.129289468501
"ARG1",0,0,0.852484707141576,0,0,2.84100240637078,0.984769103658243,0
"ARG2",6.99215798622457,19.0111507296004,25.5745412142473,27.4194203206107,14.6847924020337,5.68200481274156,14.7715365548737,16.7354550130866
"ARGFXP2",2.33071932874152,4.22470016213341,2.55745412142473,0.945497252434851,7.34239620101687,2.13075180477809,1.96953820731649,8.92557600697954
"ARGLU1",1291.2185081228,1769.09319289337,1493.55320691204,1800.22676863596,1600.64237182168,1539.82330425296,1692.81808918852,1342.18349204955
"ARHGAP1",3195.41619970463,2276.05721234938,2889.92315720994,2331.59622450434,2786.4393582859,2928.36323036668,3284.20496070024,3262.29803055102
"ARHGAP10",564.034077555449,556.604246361077,615.493958556218,575.807826732824,422.18778155847,454.560385019325,436.252712920602,450.741588352467
"ARHGAP11A",4750.00599197523,6766.91348469719,5709.94256843428,7702.96611558673,6259.39276136688,5561.2622104708,3862.26442454763,4539.77109654997
"ARHGAP11B",43.1183075817182,33.7976012970673,44.329204771362,50.1113543790471,35.4882483049149,12.7845108286685,14.7715365548737,35.7023040279182
"ARHGAP12",185.292186634951,308.403111835739,306.042009863826,422.637271838378,291.248382640336,210.234178071438,152.639211067028,174.048732136101
"ARHGAP15",1069.80017189236,1269.52239872109,1268.49724422667,1490.10366983733,1377.92302039083,1206.0055215044,885.307424188761,1074.41621184016
"ARHGAP15-AS1",0,2.11235008106671,0,0,0,0,0,0
"ARHGAP17",2787.54031717486,2774.57183148112,2729.65603226733,2638.88283154567,2489.07231214472,2696.11128364587,2653.95273435897,2489.12000894642
"ARHGAP18",497.608576686315,669.614975698146,505.523431334955,820.691615113451,472.360822265418,463.083392238437,265.887657987726,370.411404289651
"ARHGAP19",1647.81856542026,1648.68923827256,1806.415094433,1945.83334551092,1311.84145458168,1269.21782504615,1172.86000245697,1375.65440207572
"ARHGAP19-SLIT1",0,0,0,7.56397801947881,0,0,0,0
"ARHGAP20",0,0,0,0,0,0.710250601592695,0,0
"ARHGAP21",271.528801798388,393.953290118941,331.616551078073,425.473763595683,269.221194037285,241.485204541516,253.085659640169,238.759158186703
"ARHGAP22",3.49607899311229,0,0.852484707141576,0.945497252434851,1.22373270016948,2.13075180477809,2.95430731097473,4.46278800348977
"ARHGAP23",252.883047168455,232.358508917338,265.12274392103,250.556771895236,310.828105843047,323.164023724676,395.877179670614,369.295707288778
"ARHGAP24",5.82679832185381,4.22470016213341,3.4099388285663,3.7819890097394,1.22373270016948,5.68200481274156,1.96953820731649,0
"ARHGAP25",306.48959172951,272.493160457605,230.170870928226,261.902738924454,288.800917239997,291.202746653005,294.445961993815,323.552130253008
