"GENE","mr220.MV411.RNP_AAVS1.r4","mr221.MV411.RNP_AAVS1.r5.new","mr222.MV411.RNP_AAVS1.r6","mr223.MV411.RNP_AAVS1.r7","mr228.MV411.RNP_RUNX2.r7","mr229.MV411.RNP_RUNX2.r8","mr230.MV411.RNP_RUNX2.r9","mr231.MV411.RNP_RUNX2.r10"
"DDIAS",571.685363270616,476.588245925455,458.746683777112,561.451816200921,534.339518922897,434.382035546751,463.412432850109,479.272297845933
"DDIT3",98.168193692934,186.167283564631,167.030843836794,212.380163874795,132.728566399117,150.950941971525,128.106802350391,136.559778016375
"DDIT4",140.034041003156,269.942561168715,255.643451130493,323.088972703146,82.2060798342918,86.6216375870354,121.422969184283,140.499002382232
"DDN",106.830093136428,135.902117002181,124.684996103523,102.801036769183,131.015939735903,151.587865777312,105.827358463366,135.246703227756
"DDN-AS1",30.3166480522296,41.8876388020419,32.9356593481003,28.2420430684568,34.2525332642883,23.5661808141199,24.5073882757269,30.2007201382369
"DDO",2.88729981449806,1.86167283564631,0.78418236543096,1.12968172273827,0.856313331607206,1.27384761157405,1.11397219435122,0
"DDOST",11985.1815299814,13213.2229509997,12816.6765806036,10631.4346926899,11588.4883166403,12998.9779523074,12153.4366403718,12512.2896607504
"DDR1",0,0,0.78418236543096,1.12968172273827,0.856313331607206,1.27384761157405,1.11397219435122,1.313074788619
"DDR2",14.4364990724903,10.2392005960547,10.9785531160334,18.0749075638124,13.7010133057153,12.7384761157405,7.79780536045856,18.3830470406659
"DDRGK1",711.719404273772,951.314819015264,914.356638092499,558.062771032707,874.295911570958,965.57648957313,900.089533035788,781.279499228302
"DDT",1472.52290539401,1751.83413834318,1704.02828008148,957.970100882055,1660.39154998637,1801.85744657149,1877.04314748181,1692.55340252988
"DDTL",56.3023463827122,78.190259097145,72.1447776196483,84.7261292053704,75.3555731814342,97.4493422854148,57.9265541062636,60.4014402764738
"DDTP1",0,0,0,0,0,1.27384761157405,0,0
"DDX1",5556.60849300152,4737.02653030203,4829.77918868928,5929.69936265319,4910.95695676733,4175.67247073974,5039.61020724493,5223.41150912636
"DDX10",1619.77519593341,1528.43339806562,1544.83925989899,1814.26884671767,1549.07081687744,1416.51854407034,1589.63832133919,1709.62337478193
"DDX10P1",24.5420484232335,20.4784011921094,17.2520120394811,19.2045892865506,17.9825799637513,33.7569617067123,21.1654716926732,22.3222714065229
"DDX10P2",1.44364990724903,2.79250925346946,0.78418236543096,1.12968172273827,0.856313331607206,0.636923805787025,1.11397219435122,1.313074788619
"DDX11",661.191657520056,888.017942603289,839.859313376558,632.621764733433,818.635545016489,1026.72117492868,796.490118961124,723.504208529066
"DDX11-AS1",5.77459962899612,10.2392005960547,10.1943707506025,9.03745378190618,4.28156665803603,9.55385708680537,7.79780536045856,6.56537394309498
"DDX11L1",0,0.930836417823154,0,0,0,0,0,0
"DDX11L2",0,0.930836417823154,0.78418236543096,0,0,0.636923805787025,0,1.313074788619
"DDX11L9",0,0,0,1.12968172273827,0.856313331607206,1.27384761157405,2.22794438870245,1.313074788619
"DDX12P",27.4293482377316,37.2334567129262,38.424935906117,22.5936344547654,47.9535465700036,70.6985424423598,25.6213604700781,36.7660940813319
"DDX17",11410.6088668963,10431.8837345441,10079.0959428841,11807.4333660604,10946.2533179349,10556.3751571142,10093.7020530164,10411.36999896
"DDX18",7518.52871695295,6122.11112002289,6603.59969929411,7711.20743941145,6704.07707315282,5827.21589914549,6906.62760497758,6829.30197560739
"DDX18P1",2.88729981449806,3.72334567129262,2.35254709629288,2.25936344547654,2.56893999482162,3.82154283472215,2.22794438870245,2.62614957723799
"DDX18P3",0,0,0,2.25936344547654,0,0,0,1.313074788619
"DDX18P4",1.44364990724903,0,0,0,0,0,0,1.313074788619
"DDX18P5",1.44364990724903,4.65418208911577,1.56836473086192,5.64840861369136,1.71262666321441,6.36923805787025,1.11397219435122,1.313074788619
"DDX18P6",0,0,0,1.12968172273827,0,0,0,0
"DDX19A",1622.66249574791,1720.18570013719,1645.99878503958,1530.71873431036,1649.25947667548,1777.0174181458,1613.03173742057,1785.78171252183
"DDX19B",707.388454552025,818.205211266553,842.996042838282,816.759885539771,798.084025057916,815.262471407392,822.111479431202,819.358668098253
"DDX20",1185.23657385145,1022.98922318765,951.213209267754,1190.68453576614,1029.28862459186,888.5087090729,1030.42427977488,1018.94603596834
"DDX21",18400.7617177961,13862.0159342224,14474.4381011247,17105.6406457029,15167.8780427584,12937.8332669518,15206.8344250885,15160.7615093949
"DDX23",3881.97460059264,4009.11245156433,3860.52978501662,3285.1144497229,3631.62483934616,3822.81668233372,3369.76588791245,3939.22436585699
"DDX24",5393.47605348238,5750.70738931145,5715.90526162627,5434.89876809383,5794.67231498597,5774.35122326517,5863.94963106484,6141.25078637104
"DDX25",0,0,0,1.12968172273827,0,0,0,0
"DDX27",2370.47314770291,2516.05083737599,2434.1020622977,2252.58535514012,2371.98792855196,2540.05213747866,2495.29771534674,2451.51063035166
"DDX28",606.332961044593,651.585492476208,649.302998576835,570.489269982828,714.16531856041,682.782319803691,695.118649275163,680.172740504639
"DDX31",804.11299833771,699.058149785189,748.894158986567,645.048263683554,815.21029169006,705.711576812024,708.486315607378,752.391853878684
"DDX39A",4969.04298075116,5623.18280006968,5661.79667841153,4487.09580271642,5742.43720175793,6015.10842185266,5795.99732720941,5513.60103741116
"DDX39B",5366.04670524464,5881.95532422451,5864.89991105815,6073.16894144095,6501.13081356191,7602.95946967972,6527.87705889817,6860.81577053425
"DDX39B-AS1",0,0,0.78418236543096,0,0.856313331607206,1.27384761157405,1.11397219435122,0
"DDX3P1",0,0,1.56836473086192,2.25936344547654,0,2.5476952231481,1.11397219435122,0
"DDX3X",12210.3909155123,8516.22238666404,8498.96847654074,10768.1261811412,9705.45530043608,7601.68562206814,8764.73322515542,9307.07410173144
"DDX3Y",4652.88365106362,3608.85279190037,3451.97077262709,4714.16182898681,4186.51587822763,3385.88695156382,3475.59324637581,3612.26874349086
"DDX4",0,0,0,0,0,0,1.11397219435122,0
"DDX41",2112.05981430533,2317.78268037965,2310.98543092504,1734.06144440325,2208.43208221499,2487.18746159833,2182.27152873405,2223.03561713196
"DDX42",4198.13393028018,4284.64003123998,4445.52982962811,4402.36967351105,4500.78287092748,4709.41461998926,4442.52111107268,4799.28835240243
"DDX43",5.77459962899612,4.65418208911577,8.62600601974056,4.51872689095309,5.13787998964324,3.18461902893512,2.22794438870245,9.19152352033297
"DDX46",5950.7249176805,5317.86845502368,5588.86771842645,6459.52009061744,5480.40532228612,4870.55634285338,5846.12607595522,5686.92690950887
"DDX47",1346.92536346335,1194.26312406711,1252.33923759324,1432.43642443213,1245.93589748849,1129.90283146618,1156.30313773657,1393.17235072475
"DDX49",2254.98115512299,2348.50028216782,2238.84065330539,1477.62369334166,2085.97927579515,2330.50420537472,2182.27152873405,2194.14797178234
"DDX5",15566.8769498663,14334.8808344766,14235.2624796682,16694.4364986262,15578.9084419299,14126.9700123562,13705.1999071031,15188.3360799559
"DDX50",2130.82726309957,1971.51153294944,2083.57254495006,2338.44116606822,2169.89798229266,1907.58679833214,2223.48849992504,2188.89567262786
"DDX50P1",8.66189944349418,5.58501850693893,10.9785531160334,11.2968172273827,7.70681998446486,8.91693328101835,10.025749749161,2.62614957723799
"DDX50P2",1.44364990724903,0,0,1.12968172273827,0.856313331607206,1.91077141736107,0,0
"DDX51",552.917914476379,637.622946208861,643.029539653387,517.394229014129,687.619605280587,845.197890279382,639.420039557602,723.504208529066
"DDX52",1905.61787756872,1459.55150314671,1536.21325387925,1932.88542760518,1648.40316334387,1354.10001110321,1685.4399300534,1629.52581267617
"DDX54",2539.38018685104,3029.87254001437,2986.95062992653,1788.28616709469,3012.51030059415,3213.91752400133,2909.69537164539,2783.71855187227
"DDX55",1149.14532617023,1238.0124357048,1319.77892102031,1370.30392968152,1372.67027056635,1239.45372606155,1381.32552099552,1335.39706002552
"DDX55P1",0,1.86167283564631,0.78418236543096,5.64840861369136,0.856313331607206,0.636923805787025,1.11397219435122,1.313074788619
"DDX56",1501.39590353899,1722.97820939066,1660.11406761734,1409.84278997736,1697.21302324548,1792.30358948469,1613.03173742057,1781.84248815598
"DDX58",215.103836180105,192.683138489393,214.865968128083,253.048705893373,217.50358622823,172.606351368284,193.831161817113,202.213517447325
"DDX59",522.601266424149,473.795736671986,493.250707856074,546.765953805324,445.282932435747,421.006635625223,441.132988963084,449.071577707696
"DDX6",7908.31419191019,5958.28391048601,6017.81547231719,6883.15073664429,5598.57656204792,5227.23367409411,5509.70647326115,5946.91571765543
"DDX60",14.4364990724903,16.7550555208168,17.2520120394811,33.8904516821482,14.5573266373225,19.1077141736107,23.3934160813757,18.3830470406659
"DDX60L",272.849832470067,204.784011921094,235.254709629288,321.959290980408,303.134919388951,237.57257955856,251.757715923376,261.30188293518
"DDX6P2",0,0,0,0,0.856313331607206,0,0,0
"DEAF1",960.027188320605,1232.42741719786,1133.14351804774,808.852113480603,1175.71820429669,1303.78303044604,1199.74805331627,1106.92204680581
"DEC1",0,0,0,0,0,0.636923805787025,0,0
"DECR1",1654.42279370739,1537.74176224385,1539.34998334097,1653.85404208883,1472.85893036439,1356.01078252058,1515.00218431766,1563.87207324522
"DECR2",414.327523380472,504.51333846015,508.150172799262,327.607699594099,565.166798860756,713.354662481468,630.508262002792,484.524597000409
"DEDD",809.887597966706,888.948779021112,890.83116712957,847.261292053704,808.359785037203,794.24398581642,834.365173569066,858.750911756823
"DEDD2",581.790912621359,829.375248280431,715.174317273035,593.082904437593,775.819878436129,791.059366787485,773.096702879749,680.172740504639
"DEF6",828.655046760943,1102.11031870261,1024.92635161826,650.696672297245,932.525218120248,1074.49046036271,943.534448615486,929.656950342248
"DEF8",301.722830615047,362.095366533207,396.012094542635,269.993931734447,423.875099145567,489.157482844435,393.232184605982,400.487810528793
"DEFA1",0,0.930836417823154,0,0,0,0,0,0
"DEFA4",1.44364990724903,0,0,0,0.856313331607206,0.636923805787025,0,1.313074788619
"DEFB1",14.4364990724903,26.0634196990483,14.1152825777573,12.426498950121,11.9883866425009,19.7446379793978,16.7095829152683,26.2614957723799
"DEFB108B",0,0,0,0,0,0,0,1.313074788619
"DEGS1",2498.95798944807,2279.61838724891,2292.94923652013,2560.98846544766,2237.54673548963,1950.26069331987,2215.69069456458,2145.56420460344
"DEGS2",7.21824953624515,17.6858919386399,17.2520120394811,10.1671355046445,18.8388932953585,30.5723426777772,32.3051936361855,18.3830470406659
"DEK",9943.86056113132,7320.09758976129,8044.14270459079,9621.49923256187,8032.2190504756,6445.66891456469,8863.87675045268,7441.19482710384
"DELE1",1049.53348257004,1169.13054078588,1220.18776061057,1104.82872483803,1249.36115081491,1331.80767790067,1181.92449820665,1243.48182482219
"DENND10",5334.28640728517,4399.13291063223,4726.2671164524,5806.56405487472,5458.99748899594,4411.33427888093,5670.11846924772,5331.08364179312
"DENND10P1",44.7531471247199,44.6801480555114,36.8565711752551,48.5763140777457,56.5166798860756,38.8523521530085,49.0147765514538,47.2706923902838
"DENND11",1450.86815678528,1248.25163630085,1220.971942976,1288.96684564437,1156.87931100134,1050.2873557428,968.041836891213,1151.56658961886
"DENND1A",1336.8198141126,1427.90306494072,1525.23470076322,1175.99867337054,1396.64704385135,1432.44163921502,1328.96882786101,1353.78010706618
"DENND1B",2550.92938610904,1599.17696582018,1686.77626804199,2127.19068391617,2356.57428858303,1832.42978924927,2128.80086340519,2110.11118531072
"DENND1C",1166.46912505722,1571.25187328548,1619.33658461493,973.785645000391,1698.9256499087,1847.07903678237,1572.92873842393,1562.5589984566
"DENND2B",43.3094972174709,62.3660399941513,50.9718537530124,38.4091785731013,39.3904132539315,41.4000473761566,47.9008043571026,36.7660940813319
"DENND2C",7.21824953624515,9.30836417823154,12.5469178468954,9.03745378190618,4.28156665803603,7.6430856694443,5.56986097175611,2.62614957723799
"DENND2D",511.052067166157,559.432687111716,583.431679880634,432.668099808758,523.207445612003,556.67140625786,522.452959150723,592.196729667167
"DENND3",5399.25065311137,5960.14558332166,5765.30875064842,5326.44932271095,5645.67379528631,5880.7174988316,4853.57685078828,5781.46829428944
"DENND4A",4172.1482319497,2933.99638897858,3052.0377662573,3547.20060939817,3045.90652052683,2480.18129973467,2772.67679174019,3033.20276170988
"DENND4B",1341.15076383435,1589.86860164195,1533.86070678296,1207.62976160721,1579.8980968153,1741.34968502173,1365.7299102746,1527.10597916389
"DENND4C",479.291769206678,348.13282026586,343.47187605876,429.279054640544,368.214732591099,268.781846042124,290.746742725669,325.642547577511
"DENND5A",997.56208590908,1038.81344229064,1010.81106904051,1138.71917652018,911.117384830068,900.610261382853,828.79531259731,1025.51140991144
"DENND5B",1.44364990724903,6.51585492476208,7.8418236543096,9.03745378190618,11.1320733108937,2.5476952231481,7.79780536045856,3.93922436585698
"DENND5B-AS1",0,0.930836417823154,0,0,0,1.91077141736107,2.22794438870245,1.313074788619
"DENND6A",1391.67851058806,1167.26886795024,1138.63279460575,1345.45093178128,1252.78640414134,1094.23509834211,1256.56063522818,1290.75251721247
"DENND6A-AS1",0,0,0,0,0,0.636923805787025,0,0
"DENND6A-DT",1.44364990724903,0,1.56836473086192,0,0,0,0,0
"DENND6B",96.724543785685,116.354552227894,141.937008143004,82.4667657598939,135.297506393939,161.778646669904,158.184051597874,154.942825057041
"DENR",3408.45743101496,2776.68503436647,2988.51899465739,3503.14302221138,2931.16053409147,2610.11375611523,3344.14452744237,2947.85290044964
"DEPDC1",1410.4459593823,982.963257221251,1105.69713525765,1353.35870384045,1045.5585778924,806.345538126374,1083.89494510374,966.42304442358
"DEPDC1-AS1",10.1055493507432,9.30836417823154,10.1943707506025,10.1671355046445,3.42525332642883,8.28000947523132,13.3676663322147,11.817673097571
"DEPDC1B",851.753445276928,714.882368888183,741.052335332257,878.892380290376,783.526698420594,629.280720117581,780.894508240207,760.270302610398
"DEPDC4",49.084096846467,24.201746863402,39.209118271548,46.3169506322692,42.8156665803603,42.0369711819436,35.6471102192391,39.3922436585699
"DEPDC5",884.957393143655,872.193723500296,746.541611890274,773.831980075717,873.43959823935,982.773432329379,764.184925324939,882.386257951965
"DEPDC7",119.822942301669,133.109607748711,130.95845502697,168.322576688003,108.751793114115,103.818580343285,135.904607710849,110.298282243996
"DEPP1",12.9928491652413,15.8242191029936,19.604559135774,19.2045892865506,15.4136399689297,16.5600189504626,7.79780536045856,13.13074788619
"DEPTOR",316.159329687538,288.559289525178,254.075086399631,269.993931734447,352.801092622169,364.320416910178,354.243157803689,341.399445040939
"DERA",958.583538413356,788.418445896212,797.513465643286,982.823098782297,779.245131762558,753.48086224605,865.5563950109,877.133958797489
"DERL1",4250.10532694114,3838.76938710269,4259.67860902097,4647.51060734525,3897.0819721444,3624.09645492817,4243.12008828381,4060.02724640993
"DERL2",879.182793514659,824.721066191315,838.290948645696,1030.2697311373,786.951951747023,732.462376655079,919.027060339759,718.25190937459
"DERL3",148.69594044665,194.544811325039,197.613956088602,136.691488451331,168.69372632662,207.000236880783,189.375273039708,169.38664773185
"DES",1.44364990724903,2.79250925346946,0.78418236543096,0,1.71262666321441,3.82154283472215,2.22794438870245,0
"DESI1",1245.86986995591,1298.5168028633,1320.56310338574,1185.03612715245,1384.65865720885,1581.48180976918,1439.25207510178,1437.8168935378
"DESI2",2109.17251449083,1608.48532999841,1723.63283921725,1841.38120806338,1835.07946963424,1572.56487648816,1968.38886741861,1815.98243266007
"DET1",186.230838035125,206.64568475674,195.261408992309,168.322576688003,240.624046181625,225.471027248607,218.33855009284,273.119556032751
"DEXI",506.72111744441,652.516328894031,664.202463520023,438.31650842245,554.89103888147,699.97926255994,659.471539055924,544.926037276883
"DFFA",1648.64819407839,1857.94948997502,1826.36072908871,1806.3610746585,1908.72241615246,1984.01765502658,1991.78228349999,2001.12597785535
"DFFB",379.679925606495,399.328823246133,379.544264868585,412.333828799469,371.639985917528,380.880435860641,366.496851941552,389.983212219842
"DFFBP1",0,1.86167283564631,0.78418236543096,0,6.85050665285765,5.0953904462962,0,0
"DGAT1",746.367002047749,956.899837522203,890.046984764139,556.933089309968,814.353978358453,933.093375477991,787.578341406315,854.811687390966
"DGAT2",417.21482319497,466.3490453294,428.947753890735,353.590379217079,507.793805643073,513.997511270129,484.577904542782,459.576176016648
"DGAT2L7P",0,0,0,0,0,0.636923805787025,0,0
"DGCR10",0,0,0.78418236543096,0,0,0,0,0
"DGCR11",47.640446939218,26.0634196990483,29.0147475209455,15.8155441183358,38.5340999223243,24.2031046199069,33.4191658305367,28.8876453496179
"DGCR2",1628.43709537691,1736.00991924018,1744.02158071845,1196.33294437983,1630.42058338012,1724.15274226548,1497.17862920804,1510.03600691184
"DGCR5",2.88729981449806,1.86167283564631,3.13672946172384,3.38904516821482,0,1.91077141736107,1.11397219435122,0
"DGCR6",20.2110987014864,34.4409474594567,29.0147475209455,21.4639527320272,26.5457132798234,33.7569617067123,33.4191658305367,22.3222714065229
"DGCR6L",506.72111744441,565.017705618655,579.510768053479,344.552925435173,611.407718767545,635.013034369664,681.750982942948,502.907644041075
"DGCR8",1196.78577310945,1237.08159928697,1174.70518341558,1076.58668176957,1317.00990401188,1347.09384923956,1201.97599770497,1307.82248946452
"DGCR9",2.88729981449806,5.58501850693893,2.35254709629288,5.64840861369136,10.2757599792865,15.9230951446756,6.68383316610734,9.19152352033297
"DGKA",184.787188127876,255.049178483544,208.592509204635,251.919024170635,233.773539528767,270.692617459486,230.592244230703,262.614957723799
"DGKD",1257.41906921391,1362.7445156931,1337.81511542522,1064.16018281945,1168.01138431223,1355.37385871479,1102.83247240771,1257.925647497
"DGKE",665.522607241803,541.746795173076,515.207814088141,668.771579861057,649.085505358262,590.428367964572,577.037596673933,522.60376587036
"DGKG",384.010875328242,358.372020861914,322.298952192124,360.368469553509,345.094272637704,330.563455203466,311.912214418342,336.147145886463
"DGKH",515.383016887904,446.801480555114,450.120677757371,545.636272082585,534.339518922897,436.929730769899,405.485878743845,414.931633203602
"DGKI",1.44364990724903,0,0,0,0,0,2.22794438870245,0
"DGKQ",303.166480522296,382.573767725316,350.529517347639,198.823983201936,414.455652497888,487.883635232861,357.585074386743,378.165539122271
"DGKZ",3990.24834363632,4664.42128971183,4579.62501411681,2956.37706840606,4845.02083023357,5466.08010126425,4546.12052514734,4624.6494055161
"DGKZP1",41.8658473102219,44.6801480555114,31.3672946172384,35.0201334048864,47.9535465700036,42.0369711819436,27.8493048587806,34.1399445040939
"DGLUCY",1465.30465585777,1588.93776522412,1513.47196528175,1186.16580887519,1642.40897002262,1687.84808533562,1558.44709989736,1717.50182351365
"DGUOK",743.47970223325,952.245655433087,886.910255302416,790.777205916791,905.123191508817,919.717975556464,911.2292549793,929.656950342248
"DGUOK-AS1",14.4364990724903,11.1700370138779,14.8994649431882,15.8155441183358,11.9883866425009,13.3753999215275,17.8235551096196,15.7568974634279
"DHCR24",9653.68692977426,11120.7026837332,11033.4458816136,9757.06103929046,7426.8055250293,7767.92273537856,7832.33849848345,9362.22324285344
"DHCR24-DT",4.33094972174709,0.930836417823154,0.78418236543096,0,0,0.636923805787025,0,1.313074788619
"DHCR7",2467.19769148859,3163.9129841809,2933.62622907722,2509.0231062017,1400.07229717778,1289.13378291294,1566.24490525782,2068.09279207492
"DHDDS",577.459962899612,597.596980242465,609.309697939856,515.134865568652,568.592052187185,661.126910406932,532.478708899885,632.902048114356
"DHDDS-AS1",0,0,0,0,0.856313331607206,0.636923805787025,0,0
"DHDH",2.88729981449806,0.930836417823154,0,0,0,1.91077141736107,1.11397219435122,0
"DHFR",6373.71434050447,5367.20278516831,5656.30740185351,6343.1628731754,5622.55333533292,5252.07370251981,5816.04882670773,5948.22879244405
"DHFR2",323.377579223783,264.357542661776,327.00404638471,335.515471653267,345.094272637704,324.831140951383,378.750546079416,340.08637025232
"DHFRP1",8.66189944349418,6.51585492476208,7.05764128887864,2.25936344547654,5.99419332125044,10.1907808925924,7.79780536045856,6.56537394309498
"DHH",0,0,0,0,0.856313331607206,1.27384761157405,1.11397219435122,0
"DHODH",490.84096846467,596.666143824642,631.266804171923,528.691046241511,669.637025316835,760.487024109708,691.776732692109,635.528197691594
"DHPS",1492.7340040955,1706.22315386984,1602.08457257545,1208.75944332995,1556.7776368619,1693.5803995877,1658.70459738897,1657.10038323717
"DHRS1",163.13243951914,154.518845358644,155.26810835533,133.302443283116,166.981099663405,202.541770240274,157.070079403522,175.952021674945
"DHRS11",108.273743043677,187.098119982454,156.052290720761,157.02575946062,143.860639710011,177.70174181458,167.095829152683,149.690525902565
"DHRS12",98.168193692934,67.9510585010903,92.5335191208533,80.2074023144173,83.062393165899,91.0801042275446,80.205997993288,97.1675343578056
"DHRS13",37.5348975884748,35.3717838772799,39.993300636979,39.5388602958395,28.2583399430378,38.8523521530085,27.8493048587806,38.0791688699509
"DHRS2",14.4364990724903,22.3400740277557,6.27345892344768,16.9452258410741,10.2757599792865,4.45846664050917,3.34191658305367,5.25229915447598
"DHRS3",1.44364990724903,0.930836417823154,1.56836473086192,1.12968172273827,0,0,0,0
"DHRS4",320.490279409285,338.824456087628,341.903511327899,204.472391815627,333.96219932681,372.60042638541,362.040963164147,312.511799691321
"DHRS4-AS1",477.848119299429,481.242428014571,479.919607643747,576.137678596519,463.265512399499,445.20974024513,471.210238210567,537.047588545169
"DHRS4L2",124.153892023417,180.582265057692,173.304302760242,145.728942233237,158.417966347333,190.44021793032,203.856911566274,157.568974634279
"DHRS7",581.790912621359,551.985995769131,520.697090646157,684.587123979393,496.66173233218,466.228225836102,550.302264009504,509.47301798417
"DHRS7B",405.665623936977,474.726573089809,440.710489372199,412.333828799469,364.78947926467,394.892759587955,382.092462662469,410.992408837745
"DHRS9",50.5277467537161,49.3343301446272,67.4396834270625,71.1699485325112,66.7924398653621,84.0739423638873,126.992830156039,120.802880552948
"DHTKD1",2458.5357920451,2386.66457529857,2390.18784983357,2689.77218183983,2354.86166191982,2338.78421484996,2242.42602722901,2434.44065809962
"DHX15",8259.1211193717,6718.77726384753,6722.01123647419,8562.9874583561,7263.24967869232,6208.09633500613,6667.12358319207,7208.78058951828
"DHX16",1170.80007477896,1246.3899634652,1136.28024750946,943.284238486457,1042.13332456597,1189.77366921016,952.446226170295,1101.66974765134
"DHX29",1697.73229092486,1254.76749122561,1306.44782080798,1499.08764607369,1318.7225306751,1147.09977422243,1285.52391228131,1264.49102144009
"DHX30",2074.52491671686,2140.92376099326,2063.96798581429,1633.51977107954,2106.53079575373,2256.62104390343,1838.05412067952,1945.97683673335
"DHX32",1154.91992579922,963.415692446965,1093.15021741076,1372.563293127,1210.82705089259,1008.25038456086,1205.31791428802,1232.97722651324
"DHX33",1237.20797051242,1081.63191751051,1030.41562817628,1110.47713345172,1186.85027760759,1168.75518361919,1077.21111193763,1162.07118792781
"DHX34",916.717691103134,1009.0266769203,935.529561959135,543.376908637109,1069.5353511774,1193.59521204488,946.876365198539,1037.32908300901
"DHX35",343.588677925269,301.590999374702,316.809675634108,354.720060939818,394.760445870922,383.428131083789,370.952740718957,392.60936179708
"DHX36",1554.81095010721,1268.73003749296,1418.58589906461,1564.60918599251,1465.15211037993,1283.40146866086,1360.16004930284,1353.78010706618
"DHX37",1791.56953489605,1916.59218429787,1912.62078928611,1183.90644542971,1823.94739632335,2050.25773082843,1743.36648415966,1787.09478731045
"DHX38",1992.23687200366,2073.90353890999,2004.37012604153,1439.21451476856,1953.25070939604,2035.60848329533,1621.94351497538,1982.74293081468
"DHX40",1284.84841745164,1005.30333124901,1073.54565827498,1250.55766707127,1102.07525777847,898.062566159705,1097.26261143595,1078.03440145619
"DHX40P1",0,4.65418208911577,1.56836473086192,1.12968172273827,0,1.27384761157405,1.11397219435122,0
"DHX57",594.7837617866,421.668897273889,432.86866571789,469.947596659121,509.506432306288,404.446616674761,435.563127991328,569.874458260644
"DHX58",23.0983985159845,39.0951295485725,29.0147475209455,19.2045892865506,39.3904132539315,29.9354188719902,34.5331380248879,38.0791688699509
"DHX9",13903.7922567154,11432.532883704,11394.9539520773,12123.7442484271,11258.8076839715,10818.7877650984,10541.5188751456,11686.3656187091
"DHX9P1",0,0.930836417823154,3.13672946172384,3.38904516821482,1.71262666321441,2.5476952231481,1.11397219435122,1.313074788619
"DIABLO",1294.95396680238,1424.17971926943,1530.72397732123,1503.60637296464,1360.68188392385,1436.90010585553,1529.48382284423,1538.92365226146
"DIAPH1",16662.6072294683,15692.0403316627,15215.4904364569,14169.5978483061,13335.367513119,13564.5662918463,12724.904376074,15089.8554708095
"DIAPH1-AS1",0,1.86167283564631,3.9209118271548,0,2.56893999482162,6.36923805787025,3.34191658305367,5.25229915447598
"DIAPH2",1801.67508424679,1411.1480094199,1393.49206337082,1627.87136246585,1434.32483044207,1215.25062144164,1503.86246237415,1447.00841705813
"DIAPH2-AS1",0,0,0.78418236543096,0,0,1.27384761157405,0,1.313074788619
"DIAPH3",923.935940639379,777.248408882334,830.449124991386,995.249597732418,772.3946251097,670.04384368795,744.133425826617,757.64415303316
"DICER1",2497.51433954082,1770.45086669964,1896.15295961206,2080.8737332839,2020.0431492614,1740.07583741015,1826.91439873601,1823.86088139178
"DICER1-AS1",5.77459962899612,11.1700370138779,14.1152825777573,13.5561806728593,15.4136399689297,17.1969427562497,18.9375273039708,24.9484209837609
"DIDO1",3763.59530819822,3581.8585357835,3437.85549004933,3088.54982996644,3477.48843965687,3636.83493104391,3121.35008857213,3671.35710897871
"DIMT1",1699.17594083211,1384.15375330303,1474.2628470102,1786.02680364921,1574.76021682565,1424.79855354557,1627.51337594714,1603.26431690379
"DINOL",0,1.86167283564631,1.56836473086192,0,5.13787998964324,0,3.34191658305367,2.62614957723799
"DIO1",1.44364990724903,3.72334567129262,3.13672946172384,5.64840861369136,1.71262666321441,8.91693328101835,8.91177755480978,6.56537394309498
"DIO2",1.44364990724903,0.930836417823154,0,0,0,1.27384761157405,3.34191658305367,0
"DIP2A",626.544059746079,651.585492476208,599.115327189253,684.587123979393,704.745871912731,756.665481274985,569.239791313475,739.261105992494
"DIP2A-IT1",0,0,0,0,0.856313331607206,0,0,0
"DIP2B",4274.64737536438,3118.30199970757,3212.79515117064,3549.45997284365,3357.60457323186,2950.2310684055,3023.32053546922,3504.5966108241
"DIP2C",2.88729981449806,0.930836417823154,0,2.25936344547654,3.42525332642883,1.91077141736107,3.34191658305367,1.313074788619
"DIPK1A",5.77459962899612,8.37752776040839,9.41018838517152,11.2968172273827,11.9883866425009,7.6430856694443,17.8235551096196,14.4438226748089
"DIPK1B",43.3094972174709,34.4409474594567,27.4463827900836,10.1671355046445,43.6719799119675,39.4892759587955,21.1654716926732,44.6445428130458
"DIPK1C",25.9856983304825,29.7867653703409,40.7774830024099,11.2968172273827,3.42525332642883,8.91693328101835,4.45588877740489,11.817673097571
"DIPK2A",763.690800934737,576.187742632533,644.597904384249,833.705111380845,655.93601201112,517.819054104851,758.615064353183,521.290691081741
"DIPK2B",0,0,0,0,0,0.636923805787025,1.11397219435122,0
"DIRAS1",678.515456407044,707.435677545597,725.368688023638,610.028130278667,753.555731814342,761.123947915495,773.096702879749,737.948031203875
"DIRC3",2.88729981449806,3.72334567129262,0,2.25936344547654,1.71262666321441,1.27384761157405,2.22794438870245,3.93922436585698
"DIS3",3689.96916292852,2627.75120751476,2768.16374997129,3202.647683963,2911.4653274645,2353.43346238306,2761.53706979668,2792.9100753926
"DIS3L",1209.77862227469,1024.85089602329,1088.44512321817,1073.19763660136,1150.02880434848,1122.89666960252,1134.02369384954,1244.79489961081
"DIS3L2",463.411620226939,539.885122337429,484.624701836333,430.408736363282,524.06375894361,538.200615890036,450.044766517894,526.542990236217
"DISC1",472.073519670433,369.542057875792,377.191717772292,408.944783631255,391.335192544493,316.551131476151,325.279880750557,320.390248423035
