"GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD10",727.843310375996,0.184698217128724,0.0864981853691662,2.13528429920754,0.0327377946278097,0.110565838800866
"ABHD11",253.027087750023,0.169426208951618,0.114431759280796,1.48058729513959,0.138716582960412,0.305106775687298
"ABHD11-AS1",0.851292719875331,0.887919424501121,1.59317159039716,0.557328181002634,0.577303224814949,NA
"ABHD12",536.369393134887,0.296651646532097,0.0780917054506149,3.79875999403931,0.000145421828030123,0.00157422425710102
"ABHD12B",21.4773394284809,0.152439637635245,0.363886817542925,0.418920472757336,0.675274254363122,0.817825876647466
"ABHD13",503.275615721697,0.234718088830071,0.120314477022494,1.95087153797949,0.0510723291773621,0.152450728444633
"ABHD14A",170.625498273866,-0.19848159577363,0.131674050261861,-1.50737062753753,0.131715683267453,0.29519689998036
"ABHD14A-ACY1",46.2046921374571,0.0721641397839196,0.246394457267597,0.292880532233506,0.76961346972191,0.87781800792637
"ABHD14B",1068.92687604067,-0.165211055142384,0.0821182741710815,-2.01186711252834,0.0442339470130276,0.136957311536917
"ABHD15",3892.08698667537,0.0771696415483783,0.0607864629573008,1.26952018252133,0.204255596898651,0.397168701743845
"ABHD15-AS1",0.658045193605181,1.01672600614849,1.93372977032603,0.525784947695702,0.599037634047726,NA
"ABHD16A",397.053358164913,-0.119234909353495,0.131327814364412,-0.90791817354577,0.363921455100075,0.57092623977528
"ABHD17A",1619.61005961142,-0.280533688812919,0.0884434608353514,-3.17189859106902,0.00151445880852622,0.0105107603672081
"ABHD17AP1",1.24609493895538,1.00971431712646,1.30732074781562,0.772353929832118,0.439904832164198,NA
"ABHD17AP3",0.156365073948781,1.04878357409667,3.53254462374602,0.296891811938247,0.766549107612704,NA
"ABHD17AP5",0.258290300570168,0.326642396537265,3.08292877588574,0.105951976280548,0.915620455004956,NA
"ABHD17B",912.738394043535,0.425236495288512,0.0829573377728846,5.12596602910159,2.96015981441061e-07,7.38970694354101e-06
"ABHD17C",78.420286365682,0.133920574287685,0.179094708829979,0.747763991256832,0.454602525329563,0.653233326678102
"ABHD18",585.759188557663,-0.0107487612072974,0.0947114554055458,-0.113489557955499,0.909642441141134,0.956173142381062
"ABHD2",1233.38485099376,-0.220684446812348,0.0781569054049411,-2.82360778831957,0.00474864555793885,0.0257119536395801
"ABHD3",385.812308582521,0.637442687136645,0.0973856223167929,6.54555233074406,5.92758967182403e-11,3.13851532180328e-09
"ABHD4",114.84462871323,-0.755871594238497,0.166574683525793,-4.53773393555002,5.68619373998074e-06,0.000101035737482662
"ABHD5",258.598176772297,0.189826375841376,0.113160818181398,1.67749207625101,0.0934462976358942,0.232306575966855
"ABHD6",34.2989695507882,0.0415389399679183,0.254204752595258,0.163407408963971,0.870197669781731,0.934153499174616
"ABHD8",51.4137217890496,-0.44899242712259,0.227510436598278,-1.97350255151323,0.0484383341526612,0.14672289867557
"ABI1",1436.88271745037,-0.0748019729217353,0.0840852872575474,-0.889596448575148,0.373682613862264,0.580140269877677
"ABI2",676.804840776464,0.0635478781838797,0.0754800273643767,0.841916469864339,0.399834710700315,0.6039554823287
"ABI3",22.5170629717909,-0.058670400162862,0.328405252058053,-0.178652441747462,0.858210614271815,0.928190723663883
"ABI3BP",1.6844228446485,0.928037938164263,1.32568247200684,0.700045416425685,0.483898941981882,NA
"ABITRAM",583.166992792875,0.267440448581177,0.0928239073231766,2.88115913554526,0.00396215538866022,0.0222337873540587
"ABL1",1623.9411231985,-0.338118162795081,0.0734019525988085,-4.60639193950502,4.09715818855642e-06,7.58812188630951e-05
"ABL2",538.58225233546,-0.182807180922516,0.0854187750506231,-2.14012880440132,0.032344358837268,0.109773526981692
"ABLIM1",0.270781532291742,-1.47279425852273,3.00341460045485,-0.490373276569836,0.623869783259699,NA
"ABLIM2",1.1853456634852,-0.408847387304606,1.32615341627507,-0.308295693610613,0.75785734257302,NA
"ABLIM3",0.0820428816929822,1.03151430859219,3.53297589455242,0.291967547863178,0.77031143647323,NA
"ABO",10.03414005289,-0.184817376561413,0.488293445964152,-0.378496533363221,0.705061768546272,0.836019807504246
"ABR",4390.49968845559,-0.146312203872305,0.0543186362308305,-2.69359126121174,0.00706867909394539,0.0350524264284732
"ABRA",0.456621777529961,-2.14256204549759,2.25722923603464,-0.949200024212653,0.342518889258739,NA
"ABRACL",1216.50100954821,0.129201617014752,0.0654199983178229,1.9749559819165,0.0482731435226683,0.146323787533739
"ABRAXAS1",644.575703282038,0.0386305503555816,0.0975807910521881,0.39588273408156,0.692191538915543,0.828925407888736
"ABRAXAS2",818.895549261475,0.167121469862142,0.0759295658801075,2.20100652394122,0.0277355619924339,0.0982188955023328
"ABT1",653.011596333497,-0.107600254263358,0.0776257319495377,-1.38614157394749,0.165703677812286,0.345428638411355
"ABT1P1",0.0820428816929822,1.03151430859219,3.53297589455242,0.291967547863178,0.77031143647323,NA
"ABTB1",201.554873320062,-0.00038044638226942,0.131646807172877,-0.0028899020830017,0.997694194955243,0.999368561595644
"ABTB2",118.161980425841,-1.17470445513789,0.165633300036687,-7.09219978638175,1.31996765133768e-12,8.98056747653629e-11
"ACAA1",673.342192066767,0.045639768829389,0.0797638100052241,0.572186419209412,0.567195687124787,0.741226768275834
"ACAA2",744.124194134807,0.0334163402400809,0.0829160671083926,0.403014052709436,0.686937886593589,0.825192698642432
"ACACA",2761.532543098,-0.268231582446175,0.0705022007618341,-3.80458453137225,0.000142042399861518,0.00154784958720464
"ACACB",222.98086252035,0.0172343311088594,0.10842813909631,0.158947033975666,0.873710603944803,0.936011580354019
"ACAD10",495.638183980664,-0.0354970902459447,0.103952387713343,-0.341474506038579,0.732746393988634,0.854122760715912
"ACAD11",252.112826845312,-0.08058780795187,0.124411438502651,-0.647752400597415,0.517145106384246,0.704641734142527
"ACAD8",319.440171992107,0.10422956762695,0.108002601192965,0.965065345423726,0.334512083093941,0.542080484154824
"ACAD9",930.215403748909,0.0608963095971326,0.0722343433640838,0.843038183239185,0.399207089246878,0.603429065143405
"ACADM",1875.73620286711,0.102419965833517,0.0743547780802884,1.3774496875362,0.168373259853884,0.348835181600956
"ACADS",207.310907275058,-0.214667518252112,0.154221817107235,-1.39194001392713,0.16394056357548,0.343112300106251
"ACADSB",766.253863058275,-0.00748565312710688,0.0915362071720089,-0.0817780565567932,0.934823205947536,0.970138585102118
"ACADVL",4907.49967660535,0.0439018018898913,0.0615878000401177,0.712832766575428,0.475949247070155,0.670064282542962
"ACAP1",503.611777077088,-0.12892949467417,0.0920832683979172,-1.40014029603108,0.161471310254979,0.339516377094976
"ACAP2",1659.63722273974,0.0720722618859162,0.0861113549795975,0.836965832241199,0.402611774003947,0.606518479842785
"ACAP2-IT1",1.09886181573818,-0.018737216086957,1.65213605373509,-0.0113412064609307,0.990951220444503,NA
"ACAP3",499.530497407893,0.0113476073381563,0.102696835969149,0.110496172847674,0.912015884910802,0.957977808556414
"ACAT1",1926.6108316888,-0.0117090071819421,0.0715429711970418,-0.163663976852365,0.869995677399501,0.934089390019039
"ACAT2",4749.47541218062,-0.140795543964756,0.0855366012745842,-1.6460268688112,0.0997582273172963,0.243299643927084
"ACBD3",820.390310269019,-0.00419501296198651,0.100721201719473,-0.0416497509002165,0.966777912141996,0.985268172260752
"ACBD3-AS1",0.65519782082081,-0.652730728243454,1.93471784880149,-0.337377736318402,0.735832165691242,NA
"ACBD4",76.7258405352513,-0.469979922026033,0.17996348246365,-2.61152938136192,0.00901382420960582,0.0422113144423445
"ACBD5",540.254894877225,0.0908163543380002,0.106225853269198,0.854936454196824,0.392586327978782,0.597548518916123
"ACBD6",574.564052383239,0.00451471035620022,0.0737031255289443,0.0612553446519337,0.951155853785237,0.977665953259227
"ACBD7",1.32912765916489,-0.00293162893501606,1.3431984655174,-0.00218257317163237,0.998258559946127,NA
"ACCS",150.13682837519,-0.0539467331989194,0.135378662066138,-0.398487711250716,0.690270714898354,0.827606351107586
"ACD",381.191659527984,-0.231892991381277,0.091916691749785,-2.52286050516846,0.0116404566517511,0.0513784323677794
"ACE",7.02795747873486,0.137429056555555,0.616618405088917,0.222875372225935,0.823632504422645,NA
"ACER2",36.8001801679274,0.393800897341083,0.243872172444615,1.61478406246009,0.106357465701613,0.255083083493676
"ACER3",969.709174016234,-0.00502133358197702,0.106411934837357,-0.0471876917720908,0.962363637138297,0.983408320565213
"ACHE",0.756280653485448,-0.731120944418923,1.82353670643575,-0.400935688236274,0.688467473757734,NA
"ACIN1",5733.56282869029,-0.159563714742724,0.0580151691858366,-2.75037920223249,0.00595263346652842,0.0306165413431197
"ACKR2",22.3272517930619,0.723053905549353,0.356350296190021,2.02905375210854,0.0424528157285311,0.133328850354303
"ACKR3",6.44662571962334,-1.13597879932549,0.63435460257986,-1.79076307589725,0.0733313229029061,NA
"ACKR4",1.42712405033539,-0.211153501024512,1.18587016255104,-0.17805785801228,0.858677537527443,NA
"ACKR4P1",0.272090706340968,-1.4667194128667,3.49630773961338,-0.419505238697577,0.674846926908739,NA
"ACLY",10776.7560899407,-0.221486206781645,0.0459947016076987,-4.81547219657518,1.46852210925301e-06,3.06568582139926e-05
"ACMSD",2.3130877619392,1.84794207467358,1.28044425290311,1.44320384935447,0.148963055499095,NA
"ACO1",655.417943070619,-0.0484557144774328,0.0758917024110105,-0.638485011378566,0.523158007916823,0.70970327422676
"ACO2",2206.93458299384,-0.0807781511945803,0.0622566127918979,-1.2975031498195,0.19445812204723,0.384438162156057
"ACOT1",13.3512555699158,-0.750241218385303,0.468767640500854,-1.60045436921309,0.109497822008583,0.260662781144798
"ACOT11",173.901934268351,0.314657712692225,0.136806285285368,2.30002380399316,0.021446871487043,0.0812752870119371
"ACOT12",0.284228647299552,0.326420292973383,2.98505674840245,0.109351453083121,0.91292373758287,NA
"ACOT13",629.553419682836,0.0313506573278002,0.0790343809482697,0.396671131622074,0.691609990994775,0.828606824064999
"ACOT2",166.088779955522,0.0890424565579598,0.161358475335732,0.551830056479479,0.581064792522525,0.751202302905708
"ACOT4",8.20497362311067,-0.515108669053932,0.553235147144915,-0.931084497635875,0.351809856988527,NA
"ACOT7",684.908884032688,0.0371026799203418,0.0892800725905179,0.415576274120125,0.677720091017848,0.819366772410953
"ACOT8",264.931527551047,-0.0468144451779783,0.118647117211838,-0.394568753780957,0.69316117719999,0.829254684567518
"ACOT9",109.806481263679,0.162167036928277,0.153626558486277,1.05559246087494,0.291154446776954,0.498845125342926
"ACOX1",840.750027992595,0.256298421661781,0.0679667352861039,3.77093913048641,0.000162634342912728,0.00173199639642095
"ACOX2",7.69292102017131,0.582895290077967,0.540545192785535,1.07834700568549,0.280878927214466,NA
"ACOX3",386.136605953014,0.0459434844570563,0.108911709050951,0.421841552734823,0.673140673637903,0.816310508453943
"ACOXL",0.239370476114759,-1.13767626863154,3.15698927001879,-0.360367480319236,0.718572342169824,NA
"ACOXL-AS1",0.173200659436088,1.04878357409667,3.53254462374602,0.296891811938247,0.766549107612704,NA
"ACP1",1507.74310189525,0.027806225064455,0.0612336791097751,0.454100185856971,0.649756719519813,0.801195618203492
"ACP2",177.23058886175,-0.146958386847526,0.154002226031393,-0.95426144565968,0.339951318522376,0.547247856260551
"ACP3",617.450377497868,0.390891807162248,0.0859011007316541,4.5504865925217,5.35219976929823e-06,9.57489579981678e-05
"ACP4",0.209906455043754,0.310331934369282,3.31250456677045,0.0936849831038401,0.925359399553929,NA
"ACP5",0.263242974525131,0.326606191217933,3.06636953064255,0.106512339088333,0.91517586592321,NA
"ACP6",12.4947129290428,-0.560490142166284,0.453005067856697,-1.23727124029347,0.215986401185073,0.410496082495469
"ACR",0.0900423150890432,-0.404392178374691,3.5338115409304,-0.11443512866796,0.908892868242022,NA
"ACRBP",133.234752054307,-0.327818885553206,0.147087424370788,-2.22873496463448,0.0258315443924637,0.092920292812804
"ACRV1",2.55064883900817,1.27693652315245,0.971900624029964,1.31385502959928,0.188894994722354,NA
"ACSBG1",9.96472182597343,0.104571513884524,0.46662147739253,0.224103516342341,0.822676756420471,0.908096145817076
"ACSBG2",9.12463625558681,-0.12866623916437,0.51009691606516,-0.252238810140021,0.800856481509386,0.894069584994027
"ACSF2",125.49420013084,-0.380574235137645,0.162274104192338,-2.34525549860107,0.0190140449188867,0.0747301478090095
"ACSF3",660.051416636065,-0.04672834594313,0.074811827888914,-0.624611739369818,0.532225912980561,0.715392909815582
"ACSL1",3001.47943689211,-0.855162571681818,0.062935771193421,-13.5878619657117,4.72687579355834e-42,4.43347186037247e-39
"ACSL3",2787.31018412046,0.146334856791191,0.0853847678362375,1.71382859612445,0.0865602098886027,0.21976512819565
"ACSL4",3401.27336247894,0.0803765371743616,0.103516261182869,0.776462907913282,0.437475713452027,0.638560870757955
"ACSL5",427.597445935288,-0.50915661017562,0.0828595937793511,-6.14481180696428,8.00583767943508e-10,3.44623552505497e-08
"ACSL6",0.985719185626034,-1.01604084493245,2.19862701783625,-0.462125152056204,0.643991574114373,NA
"ACSM1",7.07156870648158,0.368883150542224,0.550351613277276,0.670268137028926,0.502686875087093,NA
"ACSM3",733.341428171057,0.643018440898576,0.0799245172524883,8.04532154842082,8.60192633064694e-16,9.25835202030533e-14
"ACSM5",0.773752786726295,-0.277294184320956,1.7013206553117,-0.162987608159118,0.870528191460641,NA
"ACSM6",0.250290867174107,1.66730659513065,3.09276620793552,0.53909881414658,0.58981867380269,NA
"ACSS1",12.9909054265741,-0.187457321532924,0.411248048093139,-0.455825437718475,0.648515510382248,0.800642232144321
"ACSS2",1968.57541014506,-0.355285458898492,0.104170460740373,-3.41061618018547,0.000648162633558589,0.00536973094085667
"ACSS3",0.0820428816929822,1.03151430859219,3.53297589455242,0.291967547863178,0.77031143647323,NA
"ACTA1",0.9340922758381,0.164874899583145,1.50873272663038,0.109280389212063,0.912980100572274,NA
"ACTA2",30.7816785402354,-0.0231977649359609,0.306757734199888,-0.0756224288736103,0.939719491896158,0.972792106593962
"ACTB",104498.527550053,-0.0223086736425794,0.0436822075226413,-0.510703897714337,0.609558411035285,0.772597634681885
"ACTBP11",0.0820428816929822,1.03151430859219,3.53297589455242,0.291967547863178,0.77031143647323,NA
"ACTBP14",0.478740952229518,-2.19931654026867,2.49384490923888,-0.881897880706582,0.377832033241872,NA
"ACTBP15",0.638350655608912,1.92077490707337,2.08160626605139,0.922736897173592,0.356144332639158,NA
"ACTBP2",3.70925873827547,-0.749450554604647,0.868153994403966,-0.863269142842781,0.387989505721933,NA
"ACTG1",62358.623231826,-0.189041505164805,0.0762744864478184,-2.47843694489026,0.0131959433183009,0.0564111241718918
"ACTG1P1",2.25505519541635,-0.886405956576198,1.10094264814651,-0.805133635315616,0.42074256794052,NA
"ACTG1P10",3.83155955235215,-0.548748310263844,0.885537402798248,-0.619678297641444,0.535469606571059,NA
"ACTG1P11",0,NA,NA,NA,NA,NA
"ACTG1P14",1.58400915977681,0.0223777069716314,1.29098692408402,0.0173337983167481,0.986170322491915,NA
"ACTG1P15",0.452476632780677,1.19265188731955,2.36020738380775,0.505316564765352,0.613336510138582,NA
"ACTG1P16",0.457930951579187,-2.14611606868984,2.25581659230093,-0.951369927863153,0.341416620430923,NA
"ACTG1P17",4.85240266253128,0.576362464645769,0.736787468225426,0.782264207117901,0.434059317389058,NA
"ACTG1P2",0,NA,NA,NA,NA,NA
"ACTG1P20",3.10062239924183,-0.131475933598348,0.870702373075614,-0.150999856740864,0.879975828906647,NA
"ACTG1P24",1.28171448406291,1.70066431638761,1.50741555335992,1.12819873232497,0.259235999190011,NA
"ACTG1P25",5.56752570701272,-0.29138692420253,0.647057241674939,-0.450326347400519,0.652475143783819,NA
"ACTG1P3",1.63654044026019,-0.0898361574469791,1.20227027930407,-0.0747220978455697,0.940435825283818,NA
"ACTG1P4",1.09401125169281,1.71712898844213,1.75746870497884,0.977046694247002,0.328546035967635,NA
"ACTL10",28.7468417021772,-0.220780070663583,0.294637576060749,-0.749327609924615,0.453659770491867,0.652393088077547
"ACTL6A",2074.54039502863,0.185133645110587,0.0569363069010833,3.25159208924851,0.00114760592267355,0.00845634869283189
"ACTL6B",0.0906969021136559,-0.404392178374691,3.5338115409304,-0.11443512866796,0.908892868242022,NA
"ACTL7A",0.0820428816929822,1.03151430859219,3.53297589455242,0.291967547863178,0.77031143647323,NA
"ACTL7B",0.209906455043754,0.310331934369282,3.31250456677045,0.0936849831038401,0.925359399553929,NA
"ACTL8",4.0229177580365,-0.6557250240006,0.72388604185762,-0.905840126876729,0.365020478612881,NA
"ACTN1",5227.85564844173,-0.313021395398262,0.0696921267214406,-4.4914886390167,7.07270743023132e-06,0.000123172044119851
"ACTN1-DT",0.888961035955993,-1.28668764440184,1.57020428818153,-0.819439644947071,0.412535623684285,NA
"ACTN2",0.501958863615278,-0.949115512230716,2.25768846568538,-0.420392594751812,0.674198676931188,NA
"ACTN3",0.180739217202699,-1.04362224677596,3.482157722419,-0.299705622194209,0.76440170975081,NA
"ACTN4",10480.7694954512,-0.272907980256698,0.0595209807885877,-4.5850719635491,4.53830098532055e-06,8.29978137022899e-05
"ACTN4P1",0.933164620116173,-0.413762758162716,1.52388594357249,-0.271518193279427,0.785992508870847,NA
"ACTR10",556.872681304571,0.190301454279153,0.0897570346859148,2.12018428355027,0.0339905072909698,0.11313798510462
"ACTR1A",1470.79458009019,-0.0187318207731428,0.0692969291648625,-0.270312422193751,0.786919909439974,0.885897798234445
"ACTR1B",839.637714620848,-0.0782088997126023,0.102166279774342,-0.765505995572557,0.443970297636476,0.644031592826399
"ACTR2",27118.9755371728,0.200870520541818,0.0812418947862428,2.47249920832512,0.013417201081544,0.0571460484598619
"ACTR3",9812.97201629863,0.275764444352724,0.0667584085510958,4.13078217917161,3.61531020170432e-05,0.000495539021488303
"ACTR3B",128.831877733284,0.350750948598317,0.139144484164667,2.52076789607578,0.0117099063781827,0.0516155692017177
"ACTR3P2",0.250290867174107,1.66730659513065,3.09276620793552,0.53909881414658,0.58981867380269,NA
"ACTR5",196.014140834468,-0.0446615753736962,0.126566116825517,-0.352871499054256,0.724184778559162,0.848235558148649
"ACTR6",517.318624029344,0.303300437751662,0.0993368697648384,3.05325141077698,0.00226376193767237,0.0143255219294341
"ACTR8",670.560589613484,-0.120875315895773,0.0788955092693545,-1.5320937403813,0.125499304213597,0.285999889557227
"ACTRT3",26.9869541476022,-0.377507811138569,0.302987721215138,-1.24595085775941,0.212782437144546,0.406719489519622
"ACVR1",113.853437851209,-0.00508704076531079,0.158357033251922,-0.0321238700981351,0.974373267645886,0.989021349185659
"ACVR1B",343.105692234892,-0.0707689687775725,0.103636096055017,-0.682860233754885,0.494695164007377,0.686446391057895
"ACVR1C",1.94624085790209,-0.401711115951589,1.35789663646789,-0.295833353705409,0.767357349876896,NA
"ACVR2A",38.5224046606143,-0.21911365886898,0.293026895224853,-0.747759548490742,0.454605205584701,0.653233326678102
"ACVR2B",334.046416015846,-0.12256617256314,0.0948565552440122,-1.29212126929812,0.196315151211359,0.386826868330786
"ACVR2B-AS1",3.1713913472466,-0.931878916231511,0.998228697408475,-0.933532484741005,0.350545106133229,NA
"ACVRL1",95.4949958132777,0.50784760811211,0.155400900128265,3.26798369696021,0.00108316604790913,0.00804926619982725
"ACY1",786.093375423409,-0.169781162738348,0.11555740607983,-1.46923653358106,0.141768644322685,0.309847548036147
"ACY3",13.5742482228994,-0.0942482122700437,0.434701456932208,-0.216811355855984,0.828355361761036,0.91105907155408
"ACYP1",129.823510301574,-0.053392673224727,0.141310437731636,-0.377839557231615,0.705549785811678,0.836089631635158
"ACYP2",65.8113357263999,0.109330161520034,0.198157606481565,0.551733357408136,0.581131052159625,0.751214003338063
"ADA",626.682498537177,-0.130095541006506,0.0997336707576534,-1.30442948723536,0.192087186761258,0.381414917490107
