"GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD10",707.621381364993,-0.0652618660306821,0.168162210169064,-0.388088774315408,0.697950338999148,0.866914879667165
"ABHD11",408.279433893646,0.202637206878022,0.190635003187357,1.06295907619268,0.287800510393538,0.606650555920521
"ABHD11-AS1",1.17975490281746,-0.361503896615375,1.54113713813741,-0.234569583503959,0.814542819749033,NA
"ABHD12",1002.87441396204,0.230398321511467,0.145984490093371,1.57823835507529,0.114510861846487,0.439924549025016
"ABHD12B",17.908445547663,-1.11083157850261,0.473463851510533,-2.34618033659513,0.0189669280487467,0.212940242208814
"ABHD13",507.59793545776,-0.448770100121997,0.283103653646322,-1.58517947169499,0.112925563253067,0.439924549025016
"ABHD14A",374.668948324051,0.458695694007145,0.206063206307946,2.22599513142418,0.0260145075272158,0.249298580012944
"ABHD14A-ACY1",20.674266031243,-0.635502347321747,0.402212867326347,-1.58001495960624,0.114103440622548,0.439924549025016
"ABHD14B",1526.18139372681,0.250642327783197,0.118926561846165,2.10753866833728,0.0350709135312984,0.283128248364414
"ABHD15",5473.91898352521,-0.0121963709985772,0.105961176685885,-0.115102260847221,0.908364067919476,0.965014396255921
"ABHD15-AS1",0.559793567085868,-0.781230023253094,2.60470500683061,-0.299930326545381,0.764230301390783,NA
"ABHD16A",527.278334700097,0.203133700851658,0.166665965740912,1.21880733087064,0.222917328427978,0.551622356722456
"ABHD17A",2015.22740743174,0.169219459684155,0.202121121100681,0.837218093599742,0.402469988857796,0.693170646091238
"ABHD17AP1",1.09264034543076,0.428980565875958,1.55097984805504,0.276586808277302,0.782097395151906,NA
"ABHD17AP3",0.416823702121886,-0.76404309489566,2.78542089531062,-0.274300769475076,0.783853493226506,NA
"ABHD17AP4",0.228243450308142,1.36092608106556,3.52442340520977,0.386141483186683,0.699391888667636,NA
"ABHD17AP5",0.0887813251990869,0.707567397276255,3.5338115409304,0.200227824568699,0.841302406916417,NA
"ABHD17B",1221.3601391533,-0.0407316044453333,0.161951159499674,-0.251505482092058,0.801423324289033,0.919286930744467
"ABHD17C",76.9775287992733,-0.00692528648651454,0.341672991601763,-0.0202687559647275,0.98382897979305,0.99334940803702
"ABHD18",421.225713440431,-0.159580892940604,0.201982767133473,-0.790071822489444,0.429485824640513,0.711341989404028
"ABHD2",1256.86839238344,-0.316371213487279,0.112201624878535,-2.8196669507217,0.00480735162024689,0.0943055065826658
"ABHD3",368.105099209732,-0.0196984768990259,0.178370502586609,-0.110435731319763,0.912063816928104,0.965813098126052
"ABHD4",55.8045296661499,0.474236261664453,0.30987178144804,1.53042738983309,0.12591097359608,0.455103362134684
"ABHD5",268.995964948651,0.0969418152949221,0.255762337305883,0.379030846824734,0.704664957448173,0.870321152065337
"ABHD6",49.8869228349734,-0.356488973493784,0.247963533824523,-1.43766693430842,0.150528579285992,0.480765865675765
"ABHD8",98.6319504101138,0.258789218442238,0.232778621491472,1.11173962962797,0.266250115362045,0.58912370880613
"ABI1",1264.29065163186,-0.234712124641114,0.159435819134209,-1.47214174277576,0.140982605279555,0.470856092461122
"ABI1P1",0.236374313108713,-1.45669034223294,3.52639950098739,-0.413081484904097,0.679546914150937,NA
"ABI2",447.862868576021,-0.323579023817387,0.120667674376709,-2.68157172572346,0.00732772039886661,0.121808746265898
"ABI3",17.7656549221782,0.85486201265353,0.544598612166845,1.56971022980064,0.116482540217229,0.441574720641676
"ABI3BP",1.10429717609377,1.63449410162666,1.79035217238986,0.912945579553125,0.361271163920569,NA
"ABITRAM",692.901034779648,-0.38857729571472,0.219380009210859,-1.77125207129167,0.0765187937171755,0.388395540128445
"ABL1",1772.48622708208,0.00943571540483455,0.113332762890224,0.0832567314534994,0.93364740409402,0.973744737941419
"ABL2",433.278896883455,0.00977498772625852,0.135244242966101,0.0722765532334611,0.942381823695253,0.977336937172758
"ABLIM1",0.268766096003626,-0.0137666108800371,3.5338115409304,-0.00389568337773117,0.996891702241236,NA
"ABLIM2",1.82458565867175,3.476966620146,1.70704226592611,2.03683686663708,0.0416663925037756,NA
"ABO",22.0503611448321,-0.298894558798871,0.398402163416528,-0.750233272419201,0.453114222929698,0.726745415084209
"ABR",5204.2028149256,-0.0239585426939572,0.121323676013437,-0.197476234492793,0.843454877376176,0.938338761816692
"ABRA",0.719298248644526,-1.26696871355807,2.46735199310854,-0.513493298522784,0.607606297343866,NA
"ABRACL",1796.52991422719,-0.0723366751124368,0.117405934586284,-0.616124520172999,0.537812339953612,0.781953037840447
"ABRAXAS1",405.716988527762,-0.347282389894774,0.24137899159127,-1.43874322949709,0.150223286334557,0.480534049628996
"ABRAXAS2",843.528529824283,-0.138664479024734,0.175205633746391,-0.791438471809933,0.428688167354989,0.710666038453664
"ABT1",944.457084847143,-0.0248070228410813,0.139363793743997,-0.178001919828979,0.858721468014188,0.944917960741421
"ABT1P1",0.246192275914561,1.49939642892347,3.51983326466588,0.425985072638321,0.670118723218849,NA
"ABTB1",204.558391067456,0.22033515010386,0.185547602656838,1.18748583624311,0.235036040139372,0.562556043308176
"ABTB2",337.713935170114,0.226715366111988,0.15521988655902,1.46060772970468,0.144123123793555,0.474551498295478
"ACAA1",1124.82109045352,0.100602735677026,0.150451340399932,0.668672910521121,0.503704151563568,0.761188868510073
"ACAA2",1103.78528713321,-0.00706648717090545,0.0920466536036454,-0.0767707123969316,0.938805950078688,0.975569444029794
"ACACA",2067.56791641371,-0.3518171646155,0.0882013335177131,-3.98879643406804,6.64093788118337e-05,0.00426980125003838
"ACACB",205.456413008953,0.20427635170043,0.184307306226037,1.10834646701365,0.267712214816404,0.590039605490995
"ACAD10",564.247010507101,0.131093637432495,0.144957101645818,0.904361607289884,0.365803689058379,0.668242455339909
"ACAD11",83.9163573001166,0.0993357841075692,0.243889870051277,0.407297704027987,0.683789348892697,0.859301384233641
"ACAD8",301.499287483761,0.313450515150288,0.136207337287487,2.30127481670611,0.0213761022801402,0.225096834616628
"ACAD9",1352.17292110978,0.0198176534458737,0.119872590717968,0.165322642375353,0.868690037991467,0.949175924980865
"ACADM",1741.88587086463,-0.310313871472262,0.155825645799335,-1.99141720145265,0.0464350396861664,0.322088340330915
"ACADS",314.126720662322,0.288842867390775,0.230057578122852,1.25552424635424,0.209288511892348,0.5412479217588
"ACADSB",684.058320607675,-0.221848631876358,0.175355295545173,-1.26513790864792,0.205821895749339,0.538345980011041
"ACADVL",7029.10227514626,0.168483490252693,0.14250981086022,1.18225888614749,0.237102993679047,0.563694118381771
"ACAP1",466.716666093719,0.288147637077798,0.179898851936259,1.60172026656342,0.109217481499124,0.434103796971599
"ACAP2",1070.40649979033,-0.340316412304882,0.207734761309849,-1.63822564003758,0.101374632867906,0.422985133775616
"ACAP3",643.405948223056,0.22465950053737,0.241496393812914,0.930280974346195,0.352225625913147,0.657793747631986
"ACAT1",3802.73109592511,-0.0764256172911557,0.113044973740437,-0.676063824532675,0.499000123394266,0.758519419445401
"ACAT2",2394.09342112388,-0.312858643765838,0.0949574427758372,-3.29472482219632,0.000985181020946174,0.0335741325052594
"ACBD3",751.634765990389,-0.106831995085893,0.182672164143141,-0.584829087600781,0.558662643778971,0.792465865094186
"ACBD4",79.1765339425439,0.0418310032720064,0.227766382106683,0.183657495391104,0.854282155388838,0.943061069036746
"ACBD5",539.339559810855,0.00110361652128568,0.148021874915838,0.00745576639880538,0.994051214215458,0.998283002661046
"ACBD6",963.163959373726,0.294513108614517,0.102079626124925,2.88513114511306,0.00391250640410376,0.0833606051436231
"ACBD7",1.21890192764895,2.01183540286557,1.68100900676144,1.19680227457049,0.231383631510932,NA
"ACCS",66.7059259616513,0.366255017182632,0.269489111220221,1.35907167278212,0.174123878134096,0.504234951498196
"ACD",531.912474498517,0.170608705479373,0.175656983661584,0.971260589377214,0.331418528837079,0.641987383190737
"ACE",7.4189802480568,-1.22596269157394,0.815267960553224,-1.50375428802823,0.132644645225312,0.46260712852467
"ACER1",0.106560588392697,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACER2",17.1224754087329,0.0638087670241901,0.43029755275022,0.14828986736355,0.882114011624316,0.953912645408623
"ACER3",931.534726469763,-0.229981847547939,0.217958015288518,-1.05516581825864,0.29134949421143,0.610603944287165
"ACHE",0.638054509875467,1.70559001442887,2.95146790214906,0.57787855771258,0.563346112807574,NA
"ACIN1",5233.21636549977,0.025652315425126,0.132213935148275,0.194021268608013,0.846159228397117,0.938713468342347
"ACKR2",16.346572099163,0.39193978700671,0.502532274459265,0.779929582489892,0.435432324764565,0.714857568932607
"ACKR3",2.6378608787373,0.656146571638458,1.4814523962397,0.44290763125695,0.657832547410474,0.846077106711687
"ACKR4",1.04785737756672,0.3023929007538,1.95814923993563,0.15442791314708,0.877272346130282,NA
"ACKR4P1",0.145669958046345,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACLY",7300.89827418468,-0.287219350380993,0.088688328163175,-3.23852480173655,0.0012014957401294,0.0388821071556288
"ACMSD",0.899737635365171,-1.22798688041858,2.04916830507087,-0.599261113584378,0.548998774891323,NA
"ACO1",746.252898506622,-0.0419419513430681,0.119468507121468,-0.351071193184194,0.725534938679498,0.881033091497788
"ACO2",3594.76450971885,0.0669101913424231,0.123318365565455,0.542580912710105,0.58741838381438,0.809648815919434
"ACOT1",20.8109385445639,0.622367139000423,0.533556565640607,1.16645015557664,0.243432490107483,0.56937455017928
"ACOT11",240.752335716983,0.456665389471973,0.187279179036446,2.43842050046099,0.0147516030460531,0.185863895310314
"ACOT13",896.87966427595,0.0472200246294936,0.113528066831276,0.415932605455808,0.677459319716778,0.855839935191411
"ACOT2",301.245794845741,0.23606483865963,0.185076723431277,1.27549717913223,0.202133321953675,0.534541734718949
"ACOT4",26.8288748297086,0.234479543418286,0.416955349517911,0.562361278466374,0.573869895436993,0.801800324896579
"ACOT7",1288.64523811168,0.244409499265036,0.126232498540329,1.93618523035849,0.0528450187428789,0.340969517485552
"ACOT8",399.834548561376,0.371011870528413,0.157306615178126,2.35852681788555,0.0183476340290464,0.209533426176785
"ACOT9",106.634727839491,-0.318686922063407,0.173128524800971,-1.84075340808091,0.0656577033898873,0.36906379104532
"ACOX1",837.224886563659,0.13652357833623,0.123575484825146,1.1047788202442,0.269255440050833,0.590589592356763
"ACOX2",9.59995123296239,0.804560993074376,0.553668877912398,1.45314469563101,0.146183583562291,0.47766132394051
"ACOX3",573.385186335884,0.0145633119921533,0.144437322708896,0.100827900427819,0.919687078360398,0.968248785159778
"ACOXL",0.106560588392697,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACP1",2015.35409137427,0.00957123305535418,0.117780980062518,0.0812629768428973,0.935232816776798,0.974701725282588
"ACP2",228.209260261158,0.211053459025437,0.196067527597123,1.07643250063879,0.281733873581841,0.601498557087628
"ACP4",0.854965402763561,0.178040395023188,2.79997116360495,0.0635865102246133,0.949299473285479,NA
"ACP5",0.145669958046345,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACP6",14.2091545080679,0.449168627841962,0.475729543282541,0.944168034515349,0.345083787187785,0.652227126910868
"ACPP",415.186646840634,-0.532297442901589,0.126821012267245,-4.19723382888555,2.70194924545852e-05,0.00202230508910088
"ACRBP",250.714180464332,-0.0400203916782665,0.146082095726928,-0.273958225196036,0.784116725308315,0.910074243011917
"ACRV1",3.65626091830492,-0.0648294841434338,1.1133855767927,-0.0582273432445446,0.953567540906659,0.982445168680833
"ACSBG1",4.86263078931047,-0.273068133047464,0.844353202390139,-0.323405101413106,0.746388466586764,0.89145320149637
"ACSBG2",6.11256257300545,0.371694640889011,0.736450144921038,0.504711206118188,0.613761689119293,0.820992746099907
"ACSF2",218.844386510887,0.190410305737538,0.152959044244879,1.24484502814167,0.213188720881423,0.545325672265342
"ACSF3",815.872533762535,0.285672943112455,0.166093321112283,1.71995442802503,0.0854407257055864,0.403104819212399
"ACSL1",3118.01582274009,-0.266195478299876,0.102516528920238,-2.59661033302236,0.00941486632119313,0.141805958676794
"ACSL3",1639.77466469957,-0.471933196625345,0.187608946322655,-2.51551541584644,0.0118858479138077,0.16396403620229
"ACSL4",1988.41145301589,-0.631182538637926,0.216473890537277,-2.91574442105404,0.00354841044794853,0.0776447533550357
"ACSL5",475.054754521738,0.0127917185614023,0.11931591506535,0.107208820838328,0.914623317747178,0.967136351196971
"ACSL6",0.856714866642258,-0.827547773021034,1.99056938197265,-0.415734201739271,0.677604511260729,NA
"ACSM1",13.644086699185,0.766881514237309,0.600694509157302,1.27665810582012,0.201722978113886,0.534134046729348
"ACSM3",1198.15484925849,0.760846484884273,0.11142203965138,6.82850975682038,8.58012356788415e-12,3.4785250964797e-09
"ACSM5",0.593866596406086,-0.399826254904436,2.24712995200112,-0.17792751796503,0.858779899443672,NA
"ACSM6",0.132021880066669,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACSS1",43.7320998369035,0.572467212740319,0.327775151295724,1.74652413545476,0.080719916915069,0.395736374664236
"ACSS2",830.328729683177,-0.143563310348232,0.129054438585411,-1.11242443051054,0.265955705305774,0.588858716367854
"ACTA1",0.902037850829094,0.62822185059721,1.78932818028134,0.35109369959089,0.725518054463583,NA
"ACTA2",122.154590696569,0.381264948701865,0.179676961975963,2.12194676773792,0.0338422084874281,0.278467517820348
"ACTA2-AS1",0.634648108659373,-2.80056783840469,2.88569057091429,-0.970501780971397,0.331796437609577,NA
"ACTB",139148.081712151,0.0359587872487829,0.0694507350244655,0.517759635461247,0.604625984240973,0.816328976872989
"ACTBP11",0.12309613795728,0.707567397276255,3.5338115409304,0.200227824568699,0.841302406916417,NA
"ACTBP13",0.29133991609269,-1.58498943755918,3.51946311828172,-0.450349779012034,0.652458250899418,NA
"ACTBP14",0.573628290598181,-0.836423509599434,3.06854310691495,-0.272580009619079,0.785176080243454,NA
"ACTBP2",2.48146241595796,1.26776540187504,1.0973011920762,1.15534860531437,0.24794769925603,0.573550510952323
"ACTG1",70904.7999866152,-0.00947284720116731,0.138305902921229,-0.0684919949263662,0.945393992236528,0.978828548345198
"ACTG1P1",1.04409547984628,1.15122336348144,2.1780663935961,0.528552925138664,0.597115623570819,NA
"ACTG1P10",2.72279368348858,-1.70768725536527,1.22308782072564,-1.39620984399316,0.162651313207302,0.492918587263409
"ACTG1P14",8.21550932520343,0.388652534973542,0.685016601888773,0.567362212684954,0.570468117285396,0.799883002380666
"ACTG1P16",0.345143056852063,-1.93847231704783,3.43623494556838,-0.564126827109952,0.572667821776937,NA
"ACTG1P17",4.87381162367253,1.34928213884849,0.981714359197546,1.374414182911,0.169313135526521,0.499924178233781
"ACTG1P20",2.92013727988526,0.148191182624688,0.960682379951044,0.154256168029479,0.877407756428692,0.953110124846341
"ACTG1P22",0.262558263066336,1.53145345118414,3.51847189980328,0.435260958392125,0.663373020018184,NA
"ACTG1P24",0.220803205265756,-0.013766610880037,3.5338115409304,-0.00389568337773114,0.996891702241236,NA
"ACTG1P3",3.23357973790092,1.09168362710086,1.12247817722728,0.972565568978369,0.330769261979422,0.641965076940115
"ACTG1P4",1.26138207554216,-0.0553104038665769,2.17866676678001,-0.0253872711099934,0.979746064019764,NA
"ACTL10",63.9092263335993,0.106135550027111,0.347929652331615,0.305048877886247,0.760328926084348,0.897211132397355
"ACTL6A",2556.62605481568,-0.0652326488846403,0.108580294564874,-0.600777969391722,0.547987879458156,0.786536601070519
"ACTL6B",0.106560588392697,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACTL7B",0.816811189985392,2.27413744434352,2.77929974749845,0.818241158187557,0.4132194977815,NA
"ACTL8",8.79306396593744,0.728930610874165,0.589621575263165,1.23626855165336,0.216358756703624,0.546892285086489
"ACTN1",5606.12448419841,-0.0456552118604501,0.111493483702549,-0.409487714835896,0.682181780604498,0.858610131762906
"ACTN1-AS1",0.687218910760061,-2.89568593542001,2.38501741620058,-1.21411521599408,0.224703730330554,NA
"ACTN2",2.21945521977459,0.199456484578376,1.48846344344244,0.134001601085401,0.893401308371803,0.958323583706749
"ACTN3",0.246192275914561,1.49939642892347,3.51983326466588,0.425985072638321,0.670118723218849,NA
"ACTN4",14447.9683618254,-0.0693145943814985,0.113780388668337,-0.609196322782358,0.542394317412905,0.783346658116613
"ACTN4P1",0.708109213279145,-0.02648294975771,1.7841369695568,-0.0148435631398236,0.988156985042974,NA
"ACTR10",672.478655910758,-0.0711591894834908,0.145095129229201,-0.49043127678727,0.623828748963482,0.828008420436705
"ACTR1A",2282.36847234733,0.170251716577555,0.123740820284015,1.3758735087321,0.168860798168042,0.499573945359689
"ACTR1B",988.139600025864,0.0892544261649714,0.208602304055395,0.427868841473915,0.668746613243552,0.851837739595884
"ACTR2",24009.0934534849,-0.301687898549091,0.201841856380609,-1.4946746128821,0.134999382978708,0.465026196500883
"ACTR3",10638.3069770371,-0.212932342142243,0.161352768334888,-1.31966959315071,0.186945356328489,0.519510181952456
"ACTR3B",151.685126666739,0.108306605595892,0.185219584393766,0.584747050104803,0.558717812520443,0.792467101432057
"ACTR3BP4",0.132021880066669,-0.735105123123018,3.5338115409304,-0.208020465893174,0.835212987412121,NA
"ACTR3C",0.465351723224436,-2.36521112873238,3.13451270737524,-0.754570598220016,0.450506670657948,NA
"ACTR5",222.960017658212,0.0238300733997469,0.170669490601713,0.139627025988837,0.88895468614005,0.956684074602097
"ACTR6",460.508773715295,-0.511982373255883,0.25271542561198,-2.02592450388043,0.0427725217550574,0.310120127627445
"ACTR8",623.060280673039,-0.0484480812276333,0.102756744204502,-0.471483225774593,0.637295695612267,0.834631244885035
"ACTRT3",58.6290400871499,-0.0148226615016589,0.328226933507853,-0.0451597964348781,0.963979939333467,0.986095037598241
"ACVR1",110.022566069342,-0.112445477981197,0.206130035436665,-0.54550748872183,0.585404531437873,0.808483735386959
"ACVR1B",316.648841648367,-0.0429647903958881,0.119408344741198,-0.359813968521283,0.718986256507438,0.877843061077009
"ACVR1C",0.238582468459366,-1.4295427844398,3.52767979210103,-0.40523598191671,0.685304058489854,NA
"ACVR2A",27.1396108109581,0.314001210957069,0.364591496307755,0.861241181258977,0.389105223297908,0.684133325386455
"ACVR2B",143.097201291988,-0.100081028241914,0.16844831202671,-0.594134942866301,0.552421861309586,0.78933592998555
"ACVR2B-AS1",4.62841543133874,0.116253047189005,0.877305086869963,0.132511538949091,0.894579696746829,0.958971037386704
"ACVRL1",82.0927065839811,-0.65270078747436,0.200197814301288,-3.26027928802498,0.00111302555719314,0.0370036628866376
"ACY1",1329.33126664213,0.151344869235492,0.198854447277704,0.761083653432887,0.446607103446797,0.721681872764173
"ACY3",17.3998590469682,0.056670186145304,0.466075363588358,0.121590177410354,0.903223593057491,0.962815847582037
"ACYP1",181.341756924693,0.197262289624556,0.174606399973622,1.1297540620181,0.258579870039208,0.582217694807849
"ACYP2",95.2740779888411,0.370671349203365,0.186241424707898,1.99027337653118,0.0465608291322202,0.322414139147589
"ADA",1356.86579803073,0.604831764795908,0.140126765387536,4.31631860710679,1.58652939455644e-05,0.00129359757058945
"ADA2",1209.06388092002,0.528730528555046,0.0876872934788076,6.02972799796621,1.64235863629018e-09,3.92954496666479e-07
"ADAD2",2.37296167984866,2.31951600077416,1.87541639123635,1.23680053753025,0.216161142481823,0.546874397131978
"ADAL",239.939554212433,0.0822369394165355,0.160418098113346,0.512641281649091,0.608202270683811,0.818628327505502
"ADAM10",3453.27081149201,-0.409759170207213,0.19795888769145,-2.06992055262448,0.0384597849378022,0.296367772527573
"ADAM11",14.7304561136395,0.256177379215594,0.501752081015732,0.510565653653087,0.609655231210342,0.819054582889327
"ADAM12",4.41276511317953,0.695438081618918,0.897177906813619,0.775139552966488,0.438257201816622,0.717081150281794
"ADAM15",1605.13355203745,0.355304257797439,0.212579917854535,1.67139145307492,0.0946443830073967,0.412978058809924
"ADAM17",840.55405649489,-0.358154852687301,0.164314496614277,-2.17969114148254,0.0292803636518975,0.263044273118305
"ADAM19",0.12309613795728,0.707567397276255,3.5338115409304,0.200227824568699,0.841302406916417,NA
"ADAM1A",12.0686860613853,2.29002449149008,0.773808599426063,2.9594198012126,0.00308218914919652,0.0707304255228352
"ADAM1B",9.06344689360637,-0.519667702201941,0.535117620121776,-0.971127996278053,0.33148454400311,0.641987383190737
"ADAM20P1",1.54004789694111,1.79501087990771,1.80265270677854,0.995760788064121,0.319366386652918,NA
