"GENE","mr291.MV411.RNP_AAVS1.r8","mr292.MV411.RNP_AAVS1.r9","mr293.MV411.RNP_AAVS1.r10","mr294.MV411.RNP_AAVS1.r11","mr315.MV411.RNP_RUNX2.r11","mr316.MV411.RNP_RUNX2.r12","mr317.MV411.RNP_RUNX2.r13","mr318.MV411.RNP_RUNX2.r14"
"DKC1",5617.22492614141,5932.70296479078,5878.96825604404,5798.66370675114,5523.06725034865,5991.22525314568,5723.7715556637,5765.98771787812
"DKK2",25.1555079540591,17.3572351222668,19.5500132029968,42.2507929583787,28.2594863072768,19.7916832336101,19.7814810978528,22.0412374536625
"DKK3",0,1.15714900815112,0,0,0,0,0,0
"DKK4",0,0,0,0,0,0,0,0
"DKKL1",3.77332619310887,5.78574504075559,2.79285902899954,0,1.66232272395746,13.1944554890734,3.95629621957056,8.81649498146502
"DLAT",1651.45909718398,2114.11123789209,1993.17039369601,2649.43387063394,2075.40992086088,2300.54756063058,2333.22569549174,2150.34312597932
"DLC1",11.3199785793266,8.10004305705783,31.6524023286615,15.4576071798946,20.7790340494682,18.8492221272477,21.7596292076381,14.106391970344
"DLD",2347.00889211372,3146.28815316289,2684.86847987823,3578.95131571827,3181.68569365457,3440.92549932907,3744.63437182353,3327.3452060049
"DLEC1",10.0622031816237,16.2000861141157,0,7.21355001728416,1.66232272395746,3.76984442544954,2.96722216467792,6.17154648702551
"DLEU1",182.377432666929,240.686993695433,215.981098242631,246.291207732988,211.114985942597,262.004187568743,215.618143966595,264.49484944395
"DLEU2",221.368469995721,339.044659388278,310.007352218949,421.47742243846,205.296856408746,258.234343143293,282.875179699295,267.13979793839
"DLEU2L",3.77332619310887,1.15714900815112,6.5166710676656,1.03050714532631,9.14277498176601,5.65476663817431,9.8907405489264,0.881649498146502
"DLEU7",20.1244063632473,19.671533138569,17.6881071836638,23.7016643425051,5.8181295338511,12.251994382711,7.91259243914112,27.3311344425416
"DLEU7-AS1",2.51555079540592,2.31429801630224,0,1.03050714532631,0,0.942461106362385,0,0
"DLG1",833.905088677061,1243.93518376245,981.224472188506,1429.31341056759,1132.87293637701,1213.88990499475,1288.76349352511,1153.19754357562
"DLG1-AS1",0,0,0,0,1.66232272395746,0,0,0
"DLG2",1.25777539770296,0,1.86190601933303,0,1.66232272395746,0,0.989074054892639,3.52659799258601
"DLG3",3.77332619310887,9.25719206520895,3.72381203866606,9.27456430793678,7.48045225780856,8.48214995726146,0,4.40824749073251
"DLG4",581.092233738766,533.445692757666,516.678920364915,505.979008355218,490.38520356745,378.869364757679,455.963139305507,522.818152400875
"DLG5",118.230887384078,85.6290266031828,78.2000528119872,88.6236144980626,142.128592898363,142.31162706072,107.809071983298,126.07587823495
"DLG5-AS1",0,1.15714900815112,0,0,0,0.942461106362385,0,0
"DLGAP1",0,0,0,0,1.66232272395746,1.88492221272477,0.989074054892639,0.881649498146502
"DLGAP1-AS1",1.25777539770296,2.31429801630224,0,4.12202858130524,0.831161361978728,0,0,0
"DLGAP1-AS2",3.77332619310887,0,0,0,0,0,0,0
"DLGAP1-AS3",17.6088555678414,1.15714900815112,1.86190601933303,4.12202858130524,2.49348408593618,8.48214995726146,0,5.28989698887901
"DLGAP1-AS5",0,0,0,0,0,0,0,0
"DLGAP2",5.03110159081183,0,0,0,0,0,0,0.881649498146502
"DLGAP3",98.1064810208307,61.3288974320093,56.7881335896574,46.3728215396839,84.7784589218303,44.2956719990321,62.3116654582363,52.0173203906436
"DLGAP4",987.353687196822,1079.62002460499,928.160150637515,1082.03250259262,839.472975598516,793.552251557128,871.374242360415,780.259805859654
"DLGAP4-AS1",0,0,2.79285902899954,0,0,1.88492221272477,0,0
"DLGAP5",1348.33522633757,2187.01162540561,1914.97034088402,2440.2409201327,1741.28305334544,1900.00159042657,2032.54718280437,1912.29776147976
"DLK2",7.54665238621774,8.10004305705783,8.37857708699863,15.4576071798946,9.14277498176601,9.42461106362385,5.93444432935584,14.106391970344
"DLL1",17.6088555678414,4.62859603260447,9.30953009666514,7.21355001728416,0.831161361978728,6.59722774453669,13.847036768497,2.6449484944395
"DLL3",0,2.31429801630224,0.930953009666514,1.03050714532631,4.15580680989364,5.65476663817431,2.96722216467792,0
"DLL4",0,4.62859603260447,2.79285902899954,0,3.32464544791491,0,0,1.763298996293
"DLST",2945.70998142033,2398.76989389727,2807.75427715421,2453.63751302194,2876.64947380838,2996.08385712602,2884.13994406694,3003.77984018513
"DLSTP1",1.25777539770296,6.94289404890671,7.44762407733211,1.03050714532631,9.97393634374474,4.71230553181192,6.92351838424848,7.05319598517201
"DLX1",866.607249017338,940.762143626859,826.686272583864,837.802309150289,517.813528512748,431.647186713972,542.012582081166,483.143924984283
"DLX2",118.230887384078,97.2005166846939,81.9238648506532,73.1660073181679,32.4152931171704,32.0436776163211,20.7705551527454,43.2008254091786
"DLX2-DT",3.77332619310887,0,0,0,0.831161361978728,0,0,0.881649498146502
"DLX3",0,0,0,0,0,0,0,0
"DLX4",31.4443849425739,32.4001722282313,25.1357312609959,36.0677500864208,44.0515521848726,35.8135220417706,29.6722216467792,31.7393819332741
"DLX5",0,0,0,0,0,0,0,0
"DLX6",0,0,0,0,0,0,0,0
"DLX6-AS1",0,0,0,0,0,0,0,0.881649498146502
"DM1-AS",1.25777539770296,0,0,1.03050714532631,0,0.942461106362385,1.97814810978528,0
"DMAC1",804.976254529893,629.489060434208,833.20294365153,653.34153013688,684.045800908493,664.435079985481,782.357577420078,742.348877439354
"DMAC2",2383.4843786471,2073.6110226068,2175.63718359064,1782.77736141451,1940.76178022033,1935.81511246834,1942.54144380914,1973.13157685187
"DMAC2L",700.580896520547,805.375709673178,773.621951032873,888.297159271278,733.915482627217,788.839946025316,775.434059035829,784.668053350386
"DMAP1",479.212426524827,385.330619714322,381.690733963271,309.152143597893,371.529128804492,370.387214800417,343.208697047746,343.843304277136
"DMBT1",0,0,0,0,0,0,0,3.52659799258601
"DMBT1L1",0,0,0,0,0,0,0,0
"DMBT1P1",0,0,0,0,0,0,0,2.6449484944395
"DMBX1",0,0,0,0,0,0,0,0
"DMC1",11.3199785793266,16.2000861141157,2.79285902899954,13.396592889242,2.49348408593618,1.88492221272477,9.8907405489264,6.17154648702551
"DMD",0,0,0,0,0,0,0,0
"DMGDH",0,0,0,3.09152143597893,0,0,0,0
"DMKN",0,0,0,0,0,0,0,1.763298996293
"DMP1",0,0,0,0,0,0,0,0
"DMPK",127.035315167999,91.4147716439384,101.47387805365,81.4100644807784,90.5965884556814,58.4325885944679,56.3772211288804,71.4136093498666
"DMRT1",3.77332619310887,1.15714900815112,0.930953009666514,2.06101429065262,3.32464544791491,4.71230553181192,2.96722216467792,0
"DMRT2",0,0,0,0,0,0,0,0
"DMRT3",0,1.15714900815112,3.72381203866606,10.3050714532631,0,0,0,2.6449484944395
"DMRTA1",0,0,0,0,0,0,0,0
"DMRTA2",0,2.31429801630224,2.79285902899954,0,0,0,0,1.763298996293
"DMTF1",598.701089306608,794.961368599818,670.28616695989,827.497237697026,572.670178403344,609.772335816463,571.684803727946,521.936502902729
"DMTN",1.25777539770296,1.15714900815112,0,5.15253572663154,0,0.942461106362385,0,0.881649498146502
"DMWD",281.741689085462,218.701162540561,229.945393387629,194.765850466672,237.712149525916,192.262065697926,174.077033661105,203.661034071842
"DMXL1",296.834993857898,502.202669537585,341.659754547611,476.094301140755,545.241853458046,699.306140920889,637.952765405753,610.101452717379
"DMXL2",994.900339583039,1197.64922343641,1106.90312849349,1532.36412510022,1590.84284682729,1882.09482940568,1627.02682029839,1658.38270601357
"DNA2",334.568255788987,423.516536983309,371.450250856939,480.21632972206,462.956878622152,475.942858713004,446.07239875658,509.593409928678
"DNAAF1",7.54665238621774,1.15714900815112,0.930953009666514,2.06101429065262,6.64929089582983,3.76984442544954,0.989074054892639,2.6449484944395
"DNAAF10",0,0,0,0,0,0,0,0
"DNAAF11",0,0,0,0,0,0,0,0
"DNAAF2",759.696340212586,925.719206520895,888.129171221854,985.164830931951,719.785739473579,586.210808157403,708.17702330313,670.935268089488
"DNAAF3",148.417496928949,116.872049823263,128.471515333979,118.508321712526,92.2589111796388,100.843338380775,97.9183314343713,106.679589275727
"DNAAF3-AS1",0,0,0,0,0,0,0,0
"DNAAF4",17.6088555678414,11.5714900815112,16.7571541739973,19.5796357611999,5.8181295338511,18.8492221272477,18.7924070429601,17.63298996293
"DNAAF4-CCPG1",0,26.6144271874757,3.72381203866606,15.4576071798946,24.9348408593618,0,19.7814810978528,0
"DNAAF5",1243.93986832822,1100.44870675171,1323.81517974578,1075.84945972067,1344.81908368158,1181.84622737843,1205.68127291413,1231.66434891066
"DNAAF8",0,0,0,0,0,0,0,0
"DNAAF9",0,0,0,0,0,0,0,0
"DNAH1",192.439635848552,144.64362601889,170.364400768972,138.087957473725,228.56937454415,238.442659909683,167.153515276856,205.424333068135
"DNAH10",0,0,1.86190601933303,0,4.15580680989364,4.71230553181192,2.96722216467792,0
"DNAH10OS",1.25777539770296,2.31429801630224,0.930953009666514,2.06101429065262,0,2.82738331908715,0.989074054892639,0
"DNAH11",1.25777539770296,3.47144702445335,2.79285902899954,2.06101429065262,4.15580680989364,0.942461106362385,0,0
"DNAH12",1.25777539770296,0,0,0,0,0,0,0
"DNAH14",2.51555079540592,1.15714900815112,0,1.03050714532631,0,0.942461106362385,0,0
"DNAH17",8.8044277839207,5.78574504075559,7.44762407733211,6.18304287195785,11.6362590677022,10.3670721699862,11.8688886587117,20.2779384573695
"DNAH17-AS1",5.03110159081183,0,0.930953009666514,0,0,2.82738331908715,0,1.763298996293
"DNAH2",2.51555079540592,1.15714900815112,0,0,1.66232272395746,0,10.879814603819,0
"DNAH3",3.77332619310887,5.78574504075559,1.86190601933303,0,4.98696817187237,3.76984442544954,0,5.28989698887901
"DNAH5",1.25777539770296,0,0,1.03050714532631,0,1.88492221272477,0,0
"DNAH6",8.8044277839207,8.10004305705783,5.58571805799908,5.15253572663154,3.32464544791491,0.942461106362385,0.989074054892639,0.881649498146502
"DNAH7",0,4.62859603260447,3.72381203866606,4.12202858130524,0.831161361978728,4.71230553181192,0.989074054892639,2.6449484944395
"DNAH8",0,0,0,0,0,0,0,0
"DNAH9",0,0,0,0,0,0,0,0
"DNAI1",0,0,0,0,0,0,0,0
"DNAI2",0,0,0,0,0,0,0,0
"DNAI3",0,0,0,0,0,0,0,0
"DNAI4",0,0,0,0,0,0,0,0
"DNAI7",0,0,0,0,0,0,0,0
"DNAJA1",7705.13208632832,8970.21911118747,8152.35550564966,9496.12334418194,7639.20407794649,8223.91561411817,8148.98113826046,8080.31765051269
"DNAJA1P3",1.25777539770296,0,0.930953009666514,1.03050714532631,2.49348408593618,0.942461106362385,1.97814810978528,0
"DNAJA1P6",0,0,0,0,1.66232272395746,0,0,0
"DNAJA2",2214.94247535491,2733.18595725294,2480.05881775159,3137.89425751861,2556.65234944657,2682.24430870735,2597.30846814807,2611.44581350994
"DNAJA2-DT",0,0,0,0,0,0,0,0
"DNAJA3",1865.28091479349,1688.28040289248,1751.12261118271,1588.01151094784,2154.37025024886,1934.87265136198,2023.64551631034,2115.07714605346
"DNAJA4",793.656275950566,837.77588190141,788.517199187537,863.564987783447,804.564198395409,787.897484918954,825.876835835354,836.68537374103
"DNAJB1",2399.83545881724,2177.7544333404,2446.5445094036,2044.5261763274,2223.3566432931,2008.38461765824,2218.49310512419,2145.93487848858
"DNAJB11",2665.22606773257,2866.25809319032,2469.81833464526,2817.40653532213,2213.38270694935,2205.35898888798,2159.14866183063,2249.08786977173
"DNAJB12",1531.9704344022,1227.73509764834,1272.61276421412,1181.99169568928,1409.64966991592,1375.99321528908,1288.76349352511,1296.9064117735
"DNAJB13",0,2.31429801630224,0.930953009666514,0,4.98696817187237,0,0,1.763298996293
"DNAJB14",359.723763743046,620.231868368999,516.678920364915,778.032894721363,534.436755752322,626.736635730986,672.570357326995,650.657329632118
"DNAJB1P1",0,0,0,0,0,0,0,0
"DNAJB2",128.293090565702,104.143410733601,97.750066014984,86.5626002074099,118.024913400979,106.498105018949,97.9183314343713,96.9814447961152
"DNAJB4",65.4043206805538,102.98626172545,80.0619588313202,147.362521781662,111.37562250515,114.980254976211,103.852775763727,98.7447437924082
"DNAJB5",164.768577099087,188.615288328632,185.259648923636,216.406500518525,185.348983721256,155.506082549793,150.339256343681,173.684951134861
"DNAJB5-DT",0,0,1.86190601933303,2.06101429065262,0,0,0,0
"DNAJB6",3213.61614113106,3646.17652468417,3242.50933266847,3897.3780236241,2811.81888757404,2887.70082989435,2927.65920248221,3151.0153063756
"DNAJB6P1",0,0,0,0,0,0,0,0
"DNAJB6P2",0,0,0,0,0,0,0,0
"DNAJB6P8",0,0,0,0,0,0,0,0
"DNAJB7",2.51555079540592,18.5143841304179,1.86190601933303,5.15253572663154,0,4.71230553181192,1.97814810978528,0
"DNAJB8",0,0,0,0,0,0,0,0
"DNAJB8-AS1",0,0,0,0,0,0,0,0
"DNAJB9",203.759614427879,264.987122866606,193.638226010635,306.060622161914,149.609045156171,193.204526804289,207.705551527454,205.424333068135
"DNAJC1",221.368469995721,247.629887744339,175.950118826971,235.986136279725,162.076465585852,146.08147148617,179.022403935568,188.672992603351
"DNAJC10",573.545581352549,923.404908504592,756.864796858876,981.042802350646,825.343232444877,991.469083893229,869.39609425063,830.513827254004
"DNAJC11",2329.40003654588,2049.31089343563,2246.3896123253,2053.80074063533,2632.28803338663,2562.55174819932,2457.84902640821,2438.64251187322
"DNAJC12",37.7332619310887,61.3288974320093,58.6500396089904,77.2880358994732,59.0124567004897,51.8353608499312,68.2461097875921,81.9934033276246
"DNAJC13",1055.27355867278,1238.1494387217,1171.13888616047,1403.55073193443,1818.58106000946,2118.65256710264,1756.59552148933,1969.60497885928
"DNAJC14",1413.73954701812,1234.67799169724,1383.39617236444,1151.07648132949,1450.37657665288,1397.66982073542,1357.0096033127,1249.29733887359
"DNAJC15",540.843421012272,689.660808858067,534.367027548579,742.995651780269,521.138173960663,547.569902796546,606.302395649188,585.415266769277
"DNAJC16",315.701624823442,491.788328464225,471.062222891256,476.094301140755,513.657721702854,578.671119306504,543.001656136059,519.291554408289
"DNAJC17",290.546116869383,277.715761956268,242.97873552296,242.169179151683,259.322344937363,235.615276590596,201.771107198098,206.305982566281
"DNAJC18",111.942010395563,127.286390896623,116.369126208314,129.843900311115,130.49233383066,126.28978825256,119.677960642009,126.957527733096
"DNAJC19",686.745367145815,724.3752791026,822.962460545198,749.178694652227,718.9545781116,804.861784833477,855.549057482133,800.537744317023
"DNAJC19P1",0,0,0,0,0,0,0,0
"DNAJC19P5",0,2.31429801630224,4.65476504833257,4.12202858130524,3.32464544791491,0,4.9453702744632,0
"DNAJC19P6",0,0,0,0,0,0,0,0
"DNAJC19P8",0,0,0,0,0,0,0,0
"DNAJC19P9",0,1.15714900815112,1.86190601933303,1.03050714532631,0.831161361978728,0,0,1.763298996293
"DNAJC2",1856.47648700957,2797.9863017094,2055.54424534366,2986.40970715564,1626.58278539237,1891.51944046931,1806.04922423396,1816.19796618179
"DNAJC21",2409.89766199887,3255.0601599291,2669.0422787139,3477.96161547629,2515.09428134763,2891.4706743198,2730.83346555858,2793.94725962626
"DNAJC22",0,1.15714900815112,2.79285902899954,1.03050714532631,4.98696817187237,0,0.989074054892639,2.6449484944395
"DNAJC24",130.808641361108,143.486477010739,125.678656304979,147.362521781662,144.622076984299,166.815615826142,189.902218539387,124.312579238657
"DNAJC25",177.346331076117,215.229715516108,178.742977855971,275.145407802124,149.609045156171,156.448543656156,157.26277472793,166.631755149689
"DNAJC25-GNG10",35.2177111356828,79.8432815624272,53.9952745606578,103.050714532631,49.8696817187237,49.9504386372064,65.2788876229142,81.9934033276246
"DNAJC27",86.7865024415041,123.81494387217,83.7857708699863,150.454043217641,103.064008885362,120.635021614385,126.601479026258,129.602476227536
"DNAJC27-AS1",7.54665238621774,1.15714900815112,1.86190601933303,6.18304287195785,4.15580680989364,9.42461106362385,0.989074054892639,6.17154648702551
"DNAJC28",11.3199785793266,40.5002152852891,18.6190601933303,23.7016643425051,13.2985817916597,16.9642999145229,22.7487032625307,22.0412374536625
"DNAJC3",2162.11590865138,2898.65826541855,2499.60883095459,3408.91763673943,2304.81045676701,2718.05783074912,2742.70235421729,2531.21570917861
"DNAJC3-DT",77.9820746575834,50.9145563586492,74.4762407733211,76.2575287541469,51.5320044426812,70.6845829771788,38.5738881408129,42.3191759110321
"DNAJC30",359.723763743046,328.630318314918,387.27645202127,221.559036245156,291.737638054534,262.004187568743,295.733142412899,297.115880875371
"DNAJC4",616.309944874449,433.930878056669,554.847993761242,421.47742243846,542.74836937211,444.841642203046,408.48758467066,499.895265449066
"DNAJC5",3813.57500583537,2734.34310626109,3159.65451480815,2655.6169135059,3236.54234354517,3232.64159482298,3214.49067840108,3092.82643949793
"DNAJC5B",35.2177111356828,24.3001291711735,30.721449318995,35.0372429410945,24.1036794973831,30.1587554035963,23.7377773174233,22.0412374536625
"DNAJC5G",0,0,0,0,0,0,0,0
"DNAJC6",1.25777539770296,1.15714900815112,0.930953009666514,0,3.32464544791491,0.942461106362385,5.93444432935584,0.881649498146502
"DNAJC7",4818.53754860003,5545.05804706016,4865.1604285172,5487.45054886259,4500.73877511481,4720.78768176918,4825.69231382119,4760.90728999111
"DNAJC8",4286.49855537168,5325.19973551145,4526.29353299859,5331.84396991832,3987.91221477394,4583.18836024028,4402.36861832714,4231.03594160506
"DNAJC8P1",1.25777539770296,1.15714900815112,0,0,0,0,1.97814810978528,0
"DNAJC9",2213.68469995721,2119.89698293285,2248.25151834463,2042.46516203674,1905.02184165525,1987.65047331827,2027.60181252991,1996.05446380368
"DNAJC9-AS1",12.5777539770296,4.62859603260447,0,0,1.66232272395746,0.942461106362385,0,0.881649498146502
"DNAL1",155.964149315167,204.815374442748,188.052507952636,201.979400483957,158.751820137937,190.377143485202,165.175367167071,171.040002640421
"DNAL4",150.933047724355,159.686563124854,188.052507952636,115.416800276547,162.907626947831,131.944554890734,166.164441221963,146.353816692319
"DNALI1",3.77332619310887,1.15714900815112,1.86190601933303,16.4881143252209,1.66232272395746,0.942461106362385,2.96722216467792,2.6449484944395
"DNASE1",192.439635848552,177.043798247121,161.985823681973,131.904914601768,153.764851966065,138.541782635271,139.459441739862,156.051961171931
"DNASE1L1",305.639421641819,196.71533138569,291.388292025619,263.809829203535,301.711574398278,282.738331908715,291.776846193329,251.270106971753
"DNASE1L2",12.5777539770296,2.31429801630224,2.79285902899954,6.18304287195785,3.32464544791491,2.82738331908715,0,2.6449484944395
"DNASE1L3",0,0,0,0,0,0,0,0
"DNASE2",69.1776468736627,42.8145133015914,47.4786034929922,47.4033286850102,96.4147179895325,98.9584161680504,87.0385168305523,122.549280242364
"DNASE2B",0,0,0,0,0,0,0,0.881649498146502
"DND1",0,0,0,0,0,0.942461106362385,3.95629621957056,1.763298996293
"DND1P1",45.2799143173065,10.4143410733601,3.72381203866606,19.5796357611999,8.31161361978728,7.53968885089908,19.7814810978528,18.5146394610765
"DNER",0,0,0,0,0,0,0,0
"DNHD1",197.470737439364,153.900818084099,199.223944068634,174.155707560146,161.245304223873,164.930693613417,161.2190709475,193.96288959223
"DNLZ",122.004213577187,79.8432815624272,87.5095829086523,69.0439787368627,88.1031043697452,73.511966296266,63.3007395131289,75.8218568405991
"DNM1",330.794929595878,393.43066277138,356.555002702275,338.006343667029,457.138749088301,457.093636585757,325.405364059678,369.411139723384
"DNM1L",1484.17496928949,2421.91287406029,1984.79181660901,2692.71517073765,1836.86660997299,2109.22795603902,2242.23088244161,2079.8111661276
"DNM1P28",0,0,0,0,0,0,0,0
"DNM1P32",0,0,0,0,0,0,0,0.881649498146502
"DNM1P34",0,0,0,0,0.831161361978728,0,0,0
"DNM1P35",76.7242992598804,115.714900815112,76.3381467926542,94.8066573700204,63.9994248723621,76.3393496153532,80.1149984463038,86.4016508183572
"DNM1P38",0,0,0,0,0,0,0,0
"DNM1P41",0,0,2.79285902899954,2.06101429065262,0,0,0,0.881649498146502
"DNM1P46",23.8977325563562,2.31429801630224,11.1714361159982,2.06101429065262,9.97393634374474,16.0218388081605,11.8688886587117,20.2779384573695
"DNM1P47",0,3.47144702445335,0,3.09152143597893,8.31161361978728,8.48214995726146,1.97814810978528,2.6449484944395
"DNM1P50",0,0,0,0,0,0,0,0
"DNM1P51",0,0,0,0,0,0,0,1.763298996293
"DNM2",6106.49955584786,5109.97001999534,5754.22055274872,5211.27463391514,6362.54022594717,5684.9253935779,5613.98433557062,5804.78029579657
"DNM3",11.3199785793266,11.5714900815112,9.30953009666514,9.27456430793678,11.6362590677022,7.53968885089908,2.96722216467792,14.9880414684905
"DNM3-IT1",0,0,0,0,0,0,0,0
"DNM3OS",0,0,0,0,0,0,0,0
"DNMBP",178.60410647382,218.701162540561,230.876346397295,188.582807594715,300.8804130363,260.119265356018,209.68369963724,261.849900949511
"DNMBP-AS1",0,0,0,1.03050714532631,0,0,0,0
"DNMT1",10098.678668157,8477.27363371509,10008.6758069247,8704.69385657133,12277.9156391498,12395.2484708781,11304.127373368,11556.6616217043
"DNMT3A",457.830244763877,450.130964170785,437.547914543262,480.21632972206,410.593712817492,416.567809012174,407.498510615767,418.783511619588
"DNMT3B",227.657346984235,223.329758573166,263.459701735623,210.223457646567,164.569949671788,185.66483795339,141.437589849647,157.815260168224
"DNMT3L",0,0,0,0,0,0,0,0
"DNMT3L-AS1",0,0,0,1.03050714532631,0.831161361978728,0.942461106362385,0,0
"DNPEP",1539.51708678842,1091.1915146865,1362.91520615178,934.669980810962,1300.76753149671,1229.91174380291,1265.02571620769,1220.20290543476
"DNPH1",842.709516460981,551.960076888083,761.519561907209,481.246836867386,699.837866786089,491.022236414802,629.051098911719,636.550937661774
"DNTTIP1",969.74483162898,955.805080732824,825.755319574198,816.161659098437,735.577805351175,736.062124069022,654.767024338927,774.969908870775
"DNTTIP2",2803.58136147989,3958.60675688498,3529.24285964575,4124.08959559589,2961.42793273021,3185.51853950486,3453.8465996851,3233.00870970322
"DOC2A",41.5065881241976,18.5143841304179,22.3428722319963,18.5491286158736,22.4413567734257,24.503988765422,20.7705551527454,28.2127839406881
"DOC2B",0,0,0,0,0,0,0,2.6449484944395
"DOC2GP",1.25777539770296,5.78574504075559,2.79285902899954,3.09152143597893,5.8181295338511,4.71230553181192,3.95629621957056,0.881649498146502
"DOCK1",15.0933047724355,5.78574504075559,5.58571805799908,10.3050714532631,32.4152931171704,16.9642999145229,23.7377773174233,29.0944334388346
"DOCK10",1965.90294660972,2375.62691373425,2545.22552842825,2697.86770646428,2811.81888757404,3536.11407107167,3150.20086483306,3024.93942814065
"DOCK11",1420.02842400664,2344.38389051417,2028.54660806333,2458.79004874857,2809.3254034881,3193.05822835576,3177.89493837005,2934.12952983156
"DOCK11P1",0,0,0,0,0,0,0,0.881649498146502
"DOCK2",5971.91758829364,5365.69995079674,6466.39960514361,5767.74849239135,9006.4645184015,9778.9764396161,8555.49057482133,8582.85786445619
"DOCK3",1.25777539770296,1.15714900815112,5.58571805799908,2.06101429065262,0.831161361978728,2.82738331908715,3.95629621957056,8.81649498146502
"DOCK4",16.3510801701384,9.25719206520895,10.2404831063317,15.4576071798946,16.6232272395746,24.503988765422,20.7705551527454,14.106391970344
"DOCK4-AS1",0,0,0,0,0,0,0,0
"DOCK5",1157.15336588672,1595.70848224039,1321.95327372645,1537.51666082685,1259.20946339777,1346.77692099185,1308.54497462296,1226.37445192178
"DOCK6",886.731655380585,752.146855298227,809.929118409867,738.873623198964,822.018586996962,873.661445597931,824.887761780461,835.803724242884
"DOCK7",358.465988345343,414.2593449181,402.171700175934,468.880751123471,511.164237616918,476.885319819367,492.558879336534,529.871348386047
"DOCK8",5004.68830746007,4702.65356912615,5542.89421955443,5424.58961299769,7010.84608829057,7630.16511710987,6828.56727497878,6756.08010429664
"DOCK8-AS1",118.230887384078,105.300559741752,99.611972034317,109.233757404589,141.297431536384,89.5338051044265,88.0275908854449,88.1649498146502
"DOCK9",0,0,0.930953009666514,0,2.49348408593618,3.76984442544954,0,0
"DOCK9-AS1",0,0,0,0,0,0,0,0
"DOHH",472.923549536312,258.044228817699,365.86453279894,227.742079117114,322.490608447747,255.406959824206,307.602031071611,362.357943738212
"DOK1",774.789644985022,650.317742580929,589.293255118903,448.270608216944,582.644114747089,500.446847478426,497.504249610998,494.605368460187
"DOK2",2263.99571586532,1644.30874058274,2021.098983986,1405.61174622509,1731.30911700169,1375.99321528908,1489.54552666832,1706.87342841163
"DOK3",1169.73111986375,1396.6788528384,1148.79601392848,1305.65255312843,1269.18339974152,1157.34223861301,1160.18386638907,1300.43300976609
"DOK4",41.5065881241976,35.8716192526847,51.2024155316583,40.189778667726,29.0906476692555,28.2738331908715,11.8688886587117,20.2779384573695
"DOK5",0,0,0,0,0,0,0,0
"DOK6",0,1.15714900815112,0,0,0,0,0,0
"DOK7",3.77332619310887,1.15714900815112,0,1.03050714532631,0.831161361978728,0,3.95629621957056,0.881649498146502
"DOLK",272.937261301542,195.558182377539,189.914413971969,175.186214705473,157.08949741398,169.642999145229,187.924070429601,197.489487584816
"DOLPP1",301.86609544871,296.230146086686,320.247835325281,265.870843494188,280.93254034881,255.406959824206,306.612957016718,239.808663495848
"DONSON",516.945688455916,653.789189605382,610.705174341233,740.934637489616,490.38520356745,572.073891561967,613.225914033437,506.066811936092
"DOP1A",150.933047724355,221.015460556864,189.914413971969,256.596279186251,263.478151747257,278.968487483266,269.028142930798,250.388457473606
"DOP1B",1018.7980721394,997.462445026264,952.364928888844,948.066573700204,1417.96128353571,1474.95163145713,1381.73645468502,1281.91837030501
"DOT1L",3492.84227942111,3089.58785176349,3316.98557344179,2911.18268554682,3151.76388462334,2790.62733593902,2785.23253857767,2916.49653986863
"DPAGT1",1081.68684202454,965.062272798033,1095.73169237749,892.419187852583,891.004980041197,894.395589937903,934.674981873544,897.519189113139
"DPCD",238.977325563562,202.501076426446,218.773957271631,181.36925757743,201.141049598852,188.492221272477,209.68369963724,195.726188588523
"DPEP1",0,0,0,0,0,0,0,0
"DPEP2",77.9820746575834,45.1288113178936,64.2357576669895,39.1592715223997,44.8827135468513,40.5258275735825,31.6503697565645,37.0292789221531
"DPEP2NB",0,0,0,0,0,0,0,0
"DPEP3",0,0,0,0,0,0,0,0
"DPF1",20.1244063632473,60.1717484238582,73.5452877636546,63.8914430102311,84.7784589218303,36.755983148133,36.5957400310277,38.7925779184461
"DPF2",1172.24667065916,970.848017838788,1030.56498170083,926.425923648352,1269.18339974152,1231.79666601564,1206.67034696902,1128.51135762752
"DPF3",1.25777539770296,10.4143410733601,13.0333421353312,17.5186214705473,15.7920658775958,11.3095332763486,15.8251848782822,12.343092974051
"DPH1",612.53661868134,416.573642934403,612.567080360566,389.531700933345,562.696242059599,581.498502625591,511.351286379495,558.084132326735
"DPH2",1376.00628508704,1044.90555436046,1418.77238673177,1017.11055243707,1514.37600152524,1432.54088167082,1418.33219471605,1384.18971209001
"DPH3",719.447527486092,918.776312471988,873.23392306719,1022.2630881637,750.538709866792,745.486735132646,788.292021749434,830.513827254004
"DPH3P1",0,2.31429801630224,0,0,2.49348408593618,0,0,0
"DPH5",367.270416129264,410.787897893647,407.757418233933,440.026551054334,365.71099927064,414.682886799449,472.777398238682,449.641244054716
"DPH6",129.550865963405,193.243884361237,188.983460962302,197.857371902651,142.128592898363,147.023932592532,169.131663386641,148.117115688612
"DPH6-DT",0,1.15714900815112,0,0,2.49348408593618,1.88492221272477,0,0
"DPH7",372.301517720075,320.53027525786,360.278814740941,300.908086435282,327.477576619619,310.069703993225,327.383512169464,394.978975169633
"DPM1",1279.15757946391,1764.65223743046,1543.52009002708,1952.81104039336,1214.32674985092,1408.0368929054,1404.48515794755,1396.53280506406
