"GENE","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPL24P2",8.57272610977567,-0.2027635836205,0.510713279342133,-0.397020386628063,0.691352427132966,0.869580109289018
"RPL24P4",137.282702550787,-0.0075455237028254,0.165144864684357,-0.0456903320442161,0.963557069674249,0.986107508531454
"RPL24P8",6.16110548110496,0.762462178024768,0.670954045445585,1.13638509701273,0.255795430163896,0.586029125707623
"RPL26",29215.7481278145,0.0934700784590663,0.0970771562645417,0.962843186345036,0.335626224423999,0.653967977823386
"RPL26L1",665.266691662929,0.130405186600087,0.0966462124685423,1.34930467805485,0.17723912366413,0.511247590753233
"RPL26P19",48.4464406050186,-0.136055140982442,0.228192458105383,-0.596229788276391,0.551021728262339,0.793912298210278
"RPL26P27",0.439795415658492,-0.0732196444869641,2.45216380127781,-0.0298591980065972,0.976179346601929,NA
"RPL26P29",0.540278514374946,0.412497301302345,1.94172826804446,0.2124382222224,0.831765169192309,NA
"RPL26P30",3.32142961351009,0.308844734079853,0.835800747024741,0.369519571715232,0.711740487702834,NA
"RPL26P35",0.177638271402248,-0.144366614759913,3.5338115409304,-0.0408529467652096,0.967413129146462,NA
"RPL26P37",0.284677437853149,0.494578394016462,2.73910322026954,0.180562160037107,0.856711259523336,NA
"RPL26P6",2.68791926900558,-0.277241421818075,1.04111814102687,-0.266291990210282,0.79001434135755,NA
"RPL27",15725.1199670011,0.135044661980266,0.0953913297675147,1.41569115672664,0.15686594867655,0.48890694993125
"RPL27A",47414.9238867561,0.134929234495045,0.0880358691482324,1.5326620365144,0.125359147621438,0.450611655688038
"RPL27AP5",0.237269319972773,-0.144365551508881,3.3068703784571,-0.0436562474445214,0.965178415422878,NA
"RPL28",28534.0038576618,0.333157772160074,0.12881610157013,2.58630534614258,0.00970109477746118,0.136368428815541
"RPL29",25927.8635330834,0.169054375292162,0.107400944945048,1.57404923558782,0.115476067262944,0.434086191992086
"RPL29P11",13.6167772474674,-0.150859185726244,0.415632523699746,-0.362962899013227,0.716632599347025,0.88263330675039
"RPL29P12",0.48973939998292,0.382602977122672,2.36157198984396,0.162011989796658,0.871296412116565,NA
"RPL29P14",1.1070773679077,0.976435384519867,1.5573188111786,0.626997746069017,0.530660712612631,NA
"RPL29P24",0.186654642174279,1.2106453271736,3.52161701594992,0.343775408197543,0.731015195717363,NA
"RPL29P33",0.139246524293903,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL3",82899.1925330682,0.153656912334154,0.0855654071090337,1.79578310354269,0.0725290189685408,0.358104026773775
"RPL30",24539.5337701012,0.11746403431573,0.0866216745957793,1.35605822519452,0.175080643085234,0.508771422172983
"RPL30P11",0.116354552227894,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL30P14",0.09802279567887,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL30P4",0.538564762717313,1.16189799257663,2.28570648591921,0.508332106390015,0.611220457543465,NA
"RPL31",14870.8325193639,0.0746109088746089,0.091291545639026,0.817281691884442,0.41376746691308,0.710377131199111
"RPL31P11",0.116354552227894,-0.865705127002894,3.5338115409304,-0.244977729280653,0.806473675486565,NA
"RPL31P33",0.164134348577374,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL31P49",2.69206921182173,0.190332412017039,0.901417849911152,0.211147817891336,0.832771927974088,NA
"RPL31P52",0.825238052787924,0.184477011959875,1.61051518388919,0.11454534164303,0.908805505467531,NA
"RPL31P58",0.107039166450901,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL31P61",0.0796154757233781,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL31P63",0.49875577075495,1.39599827947763,2.31934341539406,0.60189373863829,0.547244872386164,NA
"RPL32",21989.5235550424,0.0780553584761824,0.0861031703456214,0.906532920482083,0.364653848393683,0.677159157282991
"RPL32P29",55.3491572060041,0.140390770271371,0.272480733395812,0.515231915745897,0.60639096909152,0.82630864796706
"RPL32P3",152.817470061969,0.475831348586091,0.206773622478711,2.30121880577433,0.0213792664384612,0.207538563621494
"RPL34",10175.4229853279,0.0794785685919621,0.0866115974895956,0.917643489966914,0.358805541515701,0.672387909106934
"RPL34-AS1",2.44577418540849,0.814886982163093,1.04419197203517,0.780399585504228,0.435155711779653,NA
"RPL34P1",0.656705730066982,2.73990223506017,2.0948352495088,1.30793208473202,0.190896345832222,NA
"RPL34P18",6.84168421401907,-0.00434389991214045,0.572777436195155,-0.00758392289507091,0.993948963016885,0.997438217108989
"RPL34P20",0.237269319972773,-0.144365551508881,3.3068703784571,-0.0436562474445214,0.965178415422878,NA
"RPL34P27",0.485550862935039,-0.015541722956181,2.17889782423947,-0.00713283697073118,0.994308867764671,NA
"RPL34P31",0.439687691082943,0.977672705380534,2.39931265130197,0.407480327688852,0.683655239842234,NA
"RPL34P33",0.503850458314982,-0.11671768286776,2.16057326287106,-0.0540216269790643,0.956917933561263,NA
"RPL34P34",1.26573384415448,-0.462649884561275,1.42687675660524,-0.324239554971791,0.74575667772354,NA
"RPL35",11950.4211850726,0.188524149714573,0.124561546780771,1.51350199629727,0.130152194455513,0.457308223672601
"RPL35A",17574.3662867609,0.0751136087056416,0.0805767780697111,0.93219920807279,0.351233584671347,0.665718272145258
"RPL35AP23",0.164134348577374,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL35AP24",0.0796154757233781,0.576967393396379,3.5338115409304,0.16327056118122,0.870305411629556,NA
"RPL35AP26",0.275661067081118,-0.721791107814212,3.18262215902773,-0.226791328580052,0.820586006825254,NA
"RPL35AP32",0.51772605960896,0.0678998818203443,2.36461728081225,0.0287149562727633,0.977091927905983,NA
"RPL35P1",2.49555312941707,0.00312242366272469,1.06659034367899,0.00292748165331643,0.997664210923129,NA
"RPL35P2",2.57081126246321,0.379297897448682,0.929348087652365,0.4081332952509,0.683175817038755,NA
"RPL35P3",0.692767806542605,-2.12198985932632,1.89861978302071,-1.11764866157153,0.26371707704165,NA
"RPL35P5",12.2033440785818,0.166444039918429,0.469902250239338,0.354209923092842,0.723181567518713,0.886107719223257
