baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
0.0,-0.0,,,0.0,,A1BG,A1BG
0.0,-0.0,,,0.0,,A2MP1,A2MP1
17.840459959118274,0.1706727545881422,0.32648744944001856,-0.5227544117878803,0.6011451679399102,0.8046023443874215,NAT1,NAT1
19.447618591286368,-1.2367679339418516,0.3539864789809661,3.4938281753082236,0.0004761473660969697,0.006851645455813578,AAMP,AAMP
24.304241587191807,-0.1262941703443273,0.3001598358001804,0.4207563946976659,0.6739329760133281,0.8457163257401141,AARS1,AARS1
8.109869763514173,0.21453186671699598,0.4846885987733204,-0.44261793502043656,0.6580421099299558,0.8358509668550227,ABAT,ABAT
2.0294904816794554,0.8012867593066156,0.9979923724447759,-0.8028986808222875,0.42203329858548994,,ABCA1,ABCA1
2.4001916314921514,-3.3981671863679628,1.181429842509693,2.876317377550993,0.0040234493878771845,,ABCA2,ABCA2
0.0,-0.0,,,0.0,,ABCA3,ABCA3
1.7247353474159854,0.9014299576631762,1.1549181013235084,-0.7805141824603486,0.4350882828994171,,ABCB7,ABCB7
39.830960288887745,-0.1766877978273594,0.25410466989161634,0.6953347134577351,0.4868455645032854,0.7315518365515191,ABCF1,ABCF1
35.12477598676583,-0.1920522315728036,0.26758006528466477,0.7177374419446719,0.47291919236201424,0.7210324868024319,ABL1,ABL1
0.0,-0.0,,,0.0,,AOC1,AOC1
46.55322481706146,0.12713455907594884,0.2287448031792404,-0.5557921199037184,0.5783529730831269,0.7939230534080354,ABL2,ABL2
0.0,-0.0,,,0.0,,ABO,ABO
72.54345590164651,0.6000458839984006,0.1942215306089717,-3.0894920975907634,0.0020049904028429013,0.02050807170390171,ABR,ABR
26.986494718253006,-0.658539666938851,0.2853703765098627,2.3076665314491436,0.021017690947587007,0.11237577252948741,ACAA1,ACAA1
49.098315585818426,-0.5915336653363671,0.2480094498825612,2.385125508791997,0.017073295402112484,0.0971938414675126,ACACA,ACACA
3.555226985140837,-0.1902868002267579,0.7289138080386116,0.2610552827072774,0.7940498754287185,0.9131255627797302,ACACB,ACACB
9.957193155246085,0.7249793750547315,0.5017333181034349,-1.4449496353863294,0.14847203290288488,0.38983991115046546,ACADM,ACADM
1.1609932434144925,-0.18427241616706644,1.3609094886179434,0.1354038734451049,0.8922925617718633,,ACADS,ACADS
16.93682968696102,0.09510320637939973,0.3759146480080997,-0.2529914885821384,0.8002747904277153,0.9164246843308563,ACADSB,ACADSB
8.169832553114539,-1.3143043128858418,0.534996712477489,2.456658671414067,0.014023585768794497,0.08404182087507413,ACADVL,ACADVL
4.684958406787392,-1.2506779694415089,0.6305010164870699,1.9836256195269073,0.04729759098242156,0.19737550118078537,ACAT1,ACAT1
10.431212738098855,0.014196663324391854,0.43571889377845624,-0.03258216140521606,0.9740077954139873,0.9893626727992665,ACAT2,ACAT2
1.9296140571934093,-0.9697797765534739,0.981937082444523,0.9876190581775528,0.3233392489797611,,ASIC1,ASIC1
0.0,-0.0,,,0.0,,ACHE,ACHE
40.945682474814085,-0.3160363941020511,0.24555090821788034,1.2870503978003132,0.1980767225954347,0.4531307385290406,ACLY,ACLY
5.067899370363394,-0.5559470084053025,0.5801981844963338,0.9582019097283396,0.33796095443288254,0.6084379809651255,ACO1,ACO1
8.647755552876767,0.6568157711516609,0.4955744292147474,-1.3253625135429308,0.18505094400747346,0.4384017212130214,ACO2,ACO2
23.055613026140232,0.41851097101998597,0.2807930563029307,-1.4904605424732429,0.13610318388424708,0.3710104576052394,ACOX1,ACOX1
103.05485305941214,0.0708589045316935,0.1831138606526699,-0.3869663622356724,0.6987811107472806,0.8592463164774463,ACP1,ACP1
7.199266573342621,0.5940036716717748,0.5123796048375747,-1.1593038951268857,0.24633233460725226,0.5079026152883833,ACP2,ACP2
23.54558722465445,0.017109736318962655,0.3185846829206744,-0.0537054580342862,0.9571698341973951,0.9828187213500659,ACP3,ACP3
0.0,-0.0,,,0.0,,ACRV1,ACRV1
0.147567828780404,0.11093791927684468,3.352471010973651,-0.03309138808768557,0.973601710300911,,ACTA1,ACTA1
636.6084874474247,0.08611987102034464,0.13099543711558506,-0.6574264945148888,0.510906720368492,0.7505565470879562,ACTB,ACTB
1009.0042670953815,-0.3363628053646921,0.10447920352577501,3.219423521751019,0.001284486186825845,0.014616268015669572,ACTG1,ACTG1
50.47320143679105,-0.38953220812545253,0.21719206859304022,1.793491864821876,0.07289431028397214,0.2582603530769627,ACTN4,ACTN4
17.228344143477024,-0.6614878007727432,0.3378708809486019,1.957812401339703,0.05025202970077746,0.20448492858128106,ACTL6A,ACTL6A
10.703702709791997,-0.330804814632452,0.406134644228148,0.8145200596249083,0.41534708535417403,0.6762676831551303,ACTN1,ACTN1
4.854543249919717,1.1643159473512468,0.6302394746129225,-1.8474183135963371,0.06468653699714838,0.2394485751572585,ACVR1,ACVR1
26.89594160968985,-0.14560020132789328,0.3004604194451223,0.48459028845390556,0.6279670039567192,0.8206030048915602,ACVR1B,ACVR1B
4.804664606532516,1.3874224564575475,0.6480023752451605,-2.1410761896245214,0.03226789445437153,0.1510513745027406,ACVR2A,ACVR2A
17.43792589597144,0.08938592692178471,0.34744001709486977,-0.2572700970636251,0.7969702747869316,0.9144552998316396,ACVR2B,ACVR2B
3.451540135078489,0.5480056180163303,0.7418236196463533,-0.7387276483290985,0.4600723934108147,0.7126155767484001,ACVRL1,ACVRL1
1.9774241674660131,-2.302848384910137,1.0837810511722938,2.1248280567548345,0.03360096280143997,,ACY1,ACY1
