ImageDocumentName::Image Name,ParentID::ID of the parent!!I,ID::ID!!I,Area::Area!!R,CenterX1::Center X Unscaled!!R,CenterY1::Center Y Unscaled!!R,ImageIndexZ::Image Index Z!!I,Classes 5 RegionsCount ::Classes 5 Count!!I,Classes 9 RegionsCount ::Classes 9 Count!!I,IntensityMaximum_TV1-T1-SR::Intensity Maximum of channel 'TV1-T1-SR'!!R,IntensityMaximum_TV2-T2-SR::Intensity Maximum of channel 'TV2-T2-SR'!!R,IntensityMaximum_TV2-T3-SR::Intensity Maximum of channel 'TV2-T3-SR'!!R,IntensityMean_TV1-T1-SR::Intensity Mean Value of channel 'TV1-T1-SR'!!R,IntensityMean_TV2-T2-SR::Intensity Mean Value of channel 'TV2-T2-SR'!!R,IntensityMean_TV2-T3-SR::Intensity Mean Value of channel 'TV2-T3-SR'!!R,IntensityMinimum_TV1-T1-SR::Intensity Minimum of channel 'TV1-T1-SR'!!R,IntensityMinimum_TV2-T2-SR::Intensity Minimum of channel 'TV2-T2-SR'!!R,IntensityMinimum_TV2-T3-SR::Intensity Minimum of channel 'TV2-T3-SR'!!R,IntensitySum0_TV1-T1-SR::Intensity Pixel Count of channel 'TV1-T1-SR'!!R,IntensitySum0_TV2-T2-SR::Intensity Pixel Count of channel 'TV2-T2-SR'!!R,IntensitySum0_TV2-T3-SR::Intensity Pixel Count of channel 'TV2-T3-SR'!!R,IntensityRange_TV1-T1-SR::Intensity Range of channel 'TV1-T1-SR'!!R,IntensityRange_TV2-T2-SR::Intensity Range of channel 'TV2-T2-SR'!!R,IntensityRange_TV2-T3-SR::Intensity Range of channel 'TV2-T3-SR'!!R,IntensityStd_TV1-T1-SR::Intensity Standard Deviation of channel 'TV1-T1-SR'!!R,IntensityStd_TV2-T2-SR::Intensity Standard Deviation of channel 'TV2-T2-SR'!!R,IntensityStd_TV2-T3-SR::Intensity Standard Deviation of channel 'TV2-T3-SR'!!R,IntensitySum1_TV1-T1-SR::Intensity Sum of channel 'TV1-T1-SR'!!R,IntensitySum1_TV2-T2-SR::Intensity Sum of channel 'TV2-T2-SR'!!R,IntensitySum1_TV2-T3-SR::Intensity Sum of channel 'TV2-T3-SR'!!R,IntensitySum2_TV1-T1-SR::Intensity Sum Squares of channel 'TV1-T1-SR'!!R,IntensitySum2_TV2-T2-SR::Intensity Sum Squares of channel 'TV2-T2-SR'!!R,IntensitySum2_TV2-T3-SR::Intensity Sum Squares of channel 'TV2-T3-SR'!!R
,,,"nm²","pixel","pixel",,"#","#","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","pixel²","pixel²","pixel²","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown²","Unknown²","Unknown²"
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,79019053.839927,349.11434488232,307.37549911957,9,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,79557984.913213,348.89358557493,307.25098531875,10,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,79933276.915157,349.23017468587,307.55692920625,11,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,80006767.516059,349.44673606859,307.38311083895,12,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,80354623.026999,349.33616852631,307.22595573441,13,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,81152241.015462,349.9320989145,307.94745770898,14,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,49973.608613828,466.77450980392,186.53921568628,14, , ,8418,181,1061,5103.0196078431,68.882352941177,341.27450980392,2096,0,0,51,51,51,6322,181,1061,1840.3643714243,48.650856953942,325.71171783842,260254,3513,17405,1497428316,360329,11244289
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,81509895.273189,349.64070013464,307.263824774,15,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,82144854.064988,350.29085552057,307.82511451474,16,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,83047318.644073,350.51640059939,309.22385638267,17,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,85048222.737984,352.2839276456,306.22863644219,18,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,35275.48843329,466.97222222222,187.5,18, , ,13746,206,1467,8716.6111111111,102.77777777778,693.16666666667,2756,0,0,36,36,36,10990,206,1467,2888.5923242772,63.62169940296,515.0954696531,313798,3700,24954,3027293930,521948,26583598
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,85953626.941105,353.19116154995,306.64330988725,19,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,86608183.226478,354.09853824658,307.18987520789,20,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,87107919.312616,354.50299222696,307.94808036267,21,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,24496.866967563,388.82,297.06,21, , ,9328,170,2292,6344.16,86.28,1881.72,3027,0,1395,25,25,25,6301,170,897,1923.1796518613,56.94991951999,236.66669953051,158604,2157,47043,1094976032,263945,89866021
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,88023122.262524,355.51075352607,308.37723614343,22,2,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,28416.365682373,465.98275862069,187.5,22, , ,13550,252,1337,9129.4137931035,135.06896551724,828.31034482759,5611,40,0,29,29,29,7939,212,1337,2442.209165566,60.453010698087,399.09443059509,264753,3917,24021,2584042487,631393,24356581
"Image 8_Out_Channel Alignment_P2-5.czi",3,5,26456.616324968,388.61111111111,297.2037037037,22, , ,9276,176,2623,6201.962962963,76.259259259259,2117.1851851852,3086,0,1346,27,27,27,6190,176,1277,1848.1111663509,61.164716194245,323.30517103541,167453,2059,57164,1127340691,254287,123744456
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,88954983.08197,356.3597409178,308.3480645943,23,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,57812.606043448,466.14406779661,186.95762711864,23, , ,12601,248,1353,6962.186440678,103.54237288136,647.93220338983,2168,0,0,59,59,59,10433,248,1353,2816.6795594286,65.14501649077,454.75551841761,410769,6109,38228,3320004019,878685,36763702
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89646774.605134,357.04364506821,308.76046038825,24,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,48993.733935125,464.64,186,24, , ,11357,220,1207,6463.18,88.18,562.32,2042,0,0,50,50,50,9315,220,1207,2653.7974923125,55.766894575655,406.28648985259,323159,4409,28116,2433724201,541173,23898556
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89884884.152059,357.54513196193,308.48315727508,25,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89790816.182904,358.71858460195,309.34283297867,26,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89386127.9406,359.39880730526,308.51805485519,27,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89815313.049871,359.11838315514,308.93601352826,28,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,90190605.051814,359.2670219354,309.03760742262,29,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89825111.796658,359.59910548707,309.25202356278,30,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89739862.699611,359.72591528996,309.10100673706,31,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89204851.12504,360.11670529565,309.48418225557,32,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,89504692.776723,358.90966467053,310.15914191564,33,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,88568912.458562,360.4890804089,309.80197592601,34,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,28416.365682373,240.56896551724,204.70689655172,34, , ,9033,189,538,6069.3793103448,92,206.20689655172,3545,0,0,29,29,29,5488,189,538,1690.4273849658,57.46613909823,154.40285418123,176012,2668,5980,1148294844,337922,1900644
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,88194600.331297,360.38284114392,309.35045441415,35,1,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",3,4,26456.616324968,238.35185185185,205.90740740741,35, , ,9995,178,1118,7084.8148148148,78.814814814815,389.18518518519,3133,11,11,27,27,27,6862,167,1107,2041.535320387,43.467969672673,304.90301573262,191290,2128,10508,1463618754,216844,6506670
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,88315124.916778,359.15674755073,309.82648759001,36,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
"Image 8_Out_Channel Alignment_P2-5.czi",1,2,87727200.109556,360.07763406271,309.86530062885,37,0,0, , , , , , , , , , , , , , , , , , , , , , , , 
