task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
158	f5/3480e2	1701066052647790050	CONSENSUS_PEAKS (MYB)	COMPLETED	0	2022-05-12 01:56:44.286	3m 20s	4.2s	91.3%	90.6 MB	455.8 MB	55.9 MB	32.6 MB
153	bb/8c567a	5868221419331083598	MACS2_ANNOTATE (MV411_MYB_VHL-MED1_R1 vs INPUT_R1)	COMPLETED	0	2022-05-12 01:52:24.584	8m 47s	4m 22s	99.9%	2.4 GB	2.4 GB	1.6 GB	355.6 MB
154	f8/dd2402	17080724076363044780	MACS2_ANNOTATE (MV411_MYB_DMSO-POLII_total_R1 vs INPUT_R1)	COMPLETED	0	2022-05-12 01:56:24.871	6m 47s	2m 58s	99.9%	2.6 GB	2.6 GB	1.7 GB	382.3 MB
155	c8/4cf03a	13204427333221105040	MACS2_ANNOTATE (MV411_MYB_DMSO-MYB_R1 vs INPUT_R1)	COMPLETED	0	2022-05-12 01:56:46.530	8m 45s	4m 31s	99.9%	2.6 GB	2.6 GB	1.7 GB	379.7 MB
160	39/b24d9a	4424177502621931094	CONSENSUS_PEAKS_ANNOTATE (MED1)	COMPLETED	0	2022-05-12 01:59:55.272	6m 36s	2m 58s	100.0%	2.5 GB	2.5 GB	1.6 GB	368.6 MB
167	ed/598ba0	345707783054243837	CONSENSUS_PEAKS_ANNOTATE (MYB)	COMPLETED	0	2022-05-12 02:00:06.660	6m 46s	3m 1s	100.1%	2.6 GB	2.6 GB	1.7 GB	426.6 MB
162	18/f0dd1e	3990083365635914167	CONSENSUS_PEAKS_ANNOTATE (MYC)	COMPLETED	0	2022-05-12 01:59:56.878	7m 55s	4m 11s	100.1%	2.6 GB	2.6 GB	1.7 GB	415 MB
164	5e/55d6c5	2803880546289001704	CONSENSUS_PEAKS_ANNOTATE (POLII_total)	COMPLETED	0	2022-05-12 02:00:05.115	8m 7s	4m 11s	100.1%	2.6 GB	2.6 GB	1.7 GB	429.2 MB
168	00/c4bafc	10719464930697050230	MACS2_QC	COMPLETED	0	2022-05-12 02:05:33.062	3m 39s	41.1s	109.6%	291 MB	590 MB	122.4 MB	9.1 MB
163	7f/60ddc1	9221679957424921061	CONSENSUS_PEAKS_COUNTS (MYC)	COMPLETED	0	2022-05-12 01:59:56.283	11m 5s	5m 44s	151.1%	62.7 MB	828 MB	10.6 GB	3.2 MB
161	27/45f78b	17110695307960026060	CONSENSUS_PEAKS_COUNTS (MED1)	COMPLETED	0	2022-05-12 01:59:54.256	13m 17s	7m 17s	148.6%	54.4 MB	759.5 MB	13.4 GB	1 MB
166	fd/31109d	1606915651117500758	CONSENSUS_PEAKS_COUNTS (MYB)	COMPLETED	0	2022-05-12 02:00:06.119	13m 55s	7m 49s	148.2%	63.2 MB	766 MB	14.6 GB	3.4 MB
165	79/56c727	3322822296637849745	CONSENSUS_PEAKS_COUNTS (POLII_total)	COMPLETED	0	2022-05-12 02:00:04.221	14m 27s	8m 14s	149.7%	62.8 MB	765.6 MB	15 GB	3.4 MB
173	04/27be91	6389942197918174324	IGV	COMPLETED	0	2022-05-12 02:14:33.716	5m 8s	345ms	9.4%	6.5 MB	14.4 MB	579.3 KB	12.8 KB
82	c7/9d27e3	809346793285346360	PRESEQ (MV411_MYB_VHL-POLII_total_R1)	FAILED	14	2022-05-11 23:19:12.802	23h 52m 1s	23h 51m 52s	-	-	-	-	-
86	03/88c76a	2401041690321789723	PRESEQ (MV411_MYB_DMSO-POLII_total_R1)	FAILED	14	2022-05-11 23:20:52.420	23h 51m 52s	23h 51m 41s	-	-	-	-	-
174	ee/6881df	11038756826560361237	MULTIQC (1)	COMPLETED	0	2022-05-12 23:12:50.936	12m 53s	23.5s	93.5%	697.7 MB	816 MB	535.8 MB	26.6 MB
